      acc_x            acc_y            acc_z               ang_x             ang_y            ang_z



    -0.00625         -0.640625         0.482813          null         null         null
    -0.004805         -0.504102         0.393477          null         null         null
    -0.007555         -0.396641         0.322008          null         null         null
    -0.007216         -0.313602         0.262489          null         null         null
    -0.006944         -0.259084         0.195538          3.384146         0.213415         2.408537
    -0.003212         -0.206291         0.153891          2.134146         0.457317         -0.914634
    -0.001983         -0.159955         0.124676          1.615854         0.884146         -1.219512
    0.002319         -0.129722         0.099936          0.487805         1.067073         -1.646342
    0.000879         -0.10534         0.078777          0.182927         1.189024         -1.829268
    -0.001445         -0.087397         0.064975          0.670732         1.189024         -1.737805
    -0.001156         -0.067378         0.054714          0.335366         1.310976         -1.920732
    0.000247         -0.057223         0.043967          0.182927         1.432927         -2.164634
    -0.000193         -0.047146         0.039275          0         1.25         -1.707317
    -0.004647         -0.038888         0.032396          -0.304878         1.128049         -1.737805
    -0.003717         -0.031306         0.021034          -0.945122         0.914634         -1.920732
    -0.005318         -0.020748         0.016827          -0.97561         0.853659         -1.890244
    -0.001715         -0.013278         0.012095          0.091463         0.396341         -1.981707
    0.001558         -0.00574         0.010457          0.792683         0.121951         -1.920732
    0.002027         -0.004592         0.013249          0.457317         0.152439         -2.012195
    0.00338         -0.007384         0.006693          -0.213415         0.182927         -1.737805
    -0.000421         -0.010986         0.006135          0.121951         -0.121951         -1.52439
    -0.002485         -0.014062         0.004713          0.792683         -0.457317         -1.189024
    -0.003356         -0.009296         0.005919          1.463415         -0.548781         -1.158537
    0.002198         0.00018         0.005321          2.073171         -0.823171         -1.341463
    0.003712         0.00405         0.000351          1.585366         -0.792683         -1.341463
    0.002579         0.002068         0.000671          0.97561         -0.731707         -1.341463
    0.002844         0.004975         0.000732          0.823171         -0.579268         -1.585366
    0.003447         0.002027         0.002734          0.518293         -0.487805         -1.280488
    -0.001148         -0.000527         0.003164          0.060976         -0.152439         -1.219512
    0.000253         -0.004328         -0.003524          0.182927         -0.243902         -1.158537
    -0.003899         -0.007564         -0.003014          0.487805         -0.335366         -1.067073
    0.00274         -0.004488         -0.000654          1.158537         -0.457317         -1.52439
    0.002583         -0.002419         0.001626          1.585366         -0.518293         -1.310976
    0.002066         0.000409         0.006769          2.073171         -0.792683         -1.067073
    0.001067         0.001303         0.007564          2.560976         -1.128049         -0.762195
    -0.001295         0.004168         0.007809          2.835366         -1.463415         -1.036585
    0.000136         0.003725         0.007614          2.743902         -1.554878         -1.52439
    0.004992         0.003566         0.003748          2.560976         -1.859756         -1.25
    0.005751         0.002267         -0.000322          2.378049         -1.798781         -1.158537
    0.003429         0.003962         -0.002992          2.134146         -1.25         -1.554878
    0.005087         -0.000932         -0.004151          1.798781         -1.158537         -2.012195
    0.003093         -0.002699         -0.002149          2.347561         -0.945122         -1.707317
    0.001498         -0.002354         -0.001329          3.536585         -1.036585         -1.554878
    0.002175         0.001437         -0.000086          4.634147         -1.097561         -1.402439
    0.000959         -0.000022         -0.000264          5.213415         -1.128049         -1.52439
    0.005064         -0.000995         -0.002555          6.280488         -1.158537         -1.432927
    0.002879         0.003892         0.003034          8.140244         -1.006098         -1.25
