      acc_x            acc_y            acc_z               ang_x             ang_y            ang_z



    0.155664         -0.614648         0.477344          null         null         null
    0.130781         -0.494453         0.379531          null         null         null
    0.098961         -0.398297         0.297961          null         null         null
    0.071747         -0.319419         0.24208          null         null         null
    0.059351         -0.261004         0.191906          null         null         null
    0.046699         -0.20353         0.159775          2.317073         -0.030488         1.737805
    0.032672         -0.164581         0.12782          0.640244         2.256098         0.762195
    0.025161         -0.132837         0.09874          0.487805         1.707317         0.792683
    0.01759         -0.103926         0.084461          1.036585         0.884146         1.128049
    0.015244         -0.085094         0.067569          1.006098         0.152439         1.097561
    0.014343         -0.067684         0.052102          0.97561         -0.213415         0.97561
    0.010693         -0.052585         0.040705          1.006098         -0.152439         0.670732
    0.012852         -0.044412         0.025923          1.25         0.27439         0.365854
    0.008719         -0.036701         0.023668          2.469512         0.792683         0.213415
    0.006975         -0.027408         0.021669          3.658537         1.067073         0.426829
    0.005189         -0.020754         0.019679          4.420732         1.097561         0.70122
    0.001027         -0.013088         0.021212          4.481708         1.371951         0.945122
    0.000235         -0.010275         0.018532          3.810976         1.615854         0.731707
    -0.000593         -0.005095         0.011505          3.109756         1.676829         0.426829
    0.001869         -0.010912         0.005298          2.957317         1.646342         0.365854
    0.000128         -0.007558         0.00502          3.780488         1.52439         0.518293
    -0.004194         -0.002335         0.010461          4.664634         1.463415         0.670732
    -0.003746         0.002624         0.013642          4.420732         1.341463         0.457317
    -0.004559         0.006396         0.016578          3.231707         0.731707         0.091463
    -0.000718         0.001211         0.007989          1.25         0.060976         -0.152439
    0.003332         -0.003328         0.001313          -0.182927         -0.060976         -0.640244
    0.003056         -0.006374         -0.004223          -0.182927         0.030488         -0.579268
    0.001859         -0.004513         -0.005527          1.067073         0.091463         -0.304878
    -0.000075         -0.002243         0.000266          2.347561         0.243902         -0.304878
    0.000135         0.003088         0.005096          3.20122         0.152439         -0.091463
    -0.000087         0.006963         0.011498          3.079268         0         0.152439
    0.002079         0.007523         0.007636          1.737805         0         0.365854
    0.000686         0.001526         0.0065          -0.030488         0.152439         0.640244
    -0.002771         0.000049         0.000903          -0.97561         0.670732         0.548781
    -0.00124         -0.001914         -0.003184          -1.006098         0.853659         0.396341
    -0.003727         -0.002703         0.000578          -0.762195         0.670732         0.487805
    -0.003958         0.000963         0.005736          -0.823171         -0.27439         0.609756
    -0.001994         0.003505         0.004393          -1.890244         -0.884146         0.304878
    -0.002377         -0.003446         -0.001368          -3.323171         -1.128049         -0.335366
    0.002591         -0.004515         -0.006173          -3.841464         -1.371951         -0.792683
    0.004026         -0.007128         -0.012751          -3.231707         -1.25         -1.006098
    0.001463         -0.005311         -0.012935          -1.402439         -0.579268         -1.219512
    0.0041         -0.005421         -0.007809          0.70122         0.091463         -1.402439
    0.002499         -0.000626         -0.00156          2.804878         0.304878         -1.219512
    0.001218         0.004968         0.005979          3.902439         0.426829         -0.670732
    0.000779         0.006709         0.015135          3.384146         0.121951         -0.030488
    -0.003674         0.009664         0.01367          1.432927         -0.121951         0.304878
    -0.003916         0.003434         0.002733          -0.823171         -0.304878         -0.182927
    0.001164         -0.000963         -0.003868          -1.920732         -0.487805         -0.426829
