      acc_x            acc_y            acc_z               ang_x             ang_y            ang_z



    0.136523         -0.719531         0.35332          null         null         null
    0.111953         -0.570156         0.279727          null         null         null
    0.099133         -0.453977         0.227883          null         null         null
    0.088681         -0.376658         0.176838          null         null         null
    0.068601         -0.285115         0.143618          null         null         null
    0.050975         -0.20192         0.121145          null         null         null
    0.035506         -0.157435         0.088517          null         null         null
    0.022155         -0.160128         0.045619          null         null         null
    0.018701         -0.100368         0.041964          14.939025         -2.469512         5.335366
    0.01457         -0.074825         0.031422          22.012196         -2.77439         4.939024
    0.00482         -0.066306         0.031583          27.317074         -2.926829         3.932927
    0.007567         -0.064568         0.050462          32.591465         -3.719512         3.536585
    0.013475         -0.053998         0.06908          33.445122         -4.512195         3.993902
    0.007851         -0.018784         0.079093          28.384148         -4.329268         4.756098
    0.005695         -0.012879         0.067766          19.207317         -3.292683         4.908537
    0.008462         -0.013233         0.042299          12.591464         -2.713415         4.847561
    0.003449         -0.008047         0.019191          10.609756         -2.682927         5.030488
    0.001392         -0.018742         0.004415          12.103659         -2.682927         4.72561
    0.002286         -0.005033         0.008024          16.585365         -2.195122         3.384146
    0.006907         0.010427         0.026341          22.347561         -1.554878         1.280488
    0.003377         0.031779         0.040409          22.042683         -1.463415         1.859756
    -0.00472         0.028939         0.03096          12.957317         -0.731707         2.042683
    -0.009831         0.018659         0.015588          3.20122         0.609756         1.280488
    -0.012943         0.000279         0.0029          -3.140244         2.103659         0.396341
    -0.006643         -0.023215         -0.001195          -3.658537         3.170732         -0.97561
    -0.003752         -0.031072         0.002364          3.140244         3.384146         -1.585366
    -0.005346         -0.011185         0.015368          9.756098         2.469512         -1.067073
    0.00002         -0.005042         0.02538          9.45122         2.103659         -0.396341
    -0.000374         0.006513         0.018742          3.932927         1.890244         0.731707
    0.000677         0.002672         -0.000046          -1.554878         2.286585         0
    0.002495         -0.00255         -0.010388          -2.073171         2.652439         -1.402439
    0.00434         -0.003798         -0.012803          1.189024         2.378049         -2.682927
    0.005425         0.003798         -0.003797          4.329268         1.737805         -2.957317
    0.005902         0.004405         0.000673          5.426829         1.493902         -2.591464
    0.004917         0.004696         0.013234          4.085366         1.493902         -2.012195
    0.00159         -0.00054         0.016837          0.97561         1.676829         -1.859756
    0.002444         -0.009416         0.009759          -0.182927         1.432927         -1.646342
    -0.003123         -0.007338         0.009174          1.158537         1.52439         -1.067073
    -0.002889         0.001356         0.007535          2.682927         1.646342         -1.128049
    -0.006413         0.007921         0.004856          3.262195         1.554878         -1.036585
    -0.00806         0.007118         0.003299          2.256098         1.402439         -1.463415
    -0.007815         0.004327         0.00635          0.060976         1.341463         -1.798781
    -0.00176         -0.00689         0.001369          -1.310976         1.067073         -1.920732
    -0.003752         -0.005902         0.000314          -0.579268         1.036585         -1.52439
    -0.000658         0.001528         0.000251          1.097561         1.280488         -1.280488
    -0.000526         0.000246         0.000006          1.371951         1.432927         -1.585366
    -0.001202         0.00254         0.006254          1.646342         1.646342         -1.371951
    0.001382         0.00086         0.005199          2.134146         1.280488         -1.310976
    0.000324         0.000884         -0.000724          1.615854         1.128049         -1.067073
    -0.000131         0.005004         0.002741          -0.487805         1.219512         -0.914634
