      acc_x            acc_y            acc_z               ang_x             ang_y            ang_z



    0.111133         -0.637109         0.472461          null         null         null
    0.092813         -0.510859         0.371328          null         null         null
    0.072102         -0.41318         0.293352          null         null         null
    0.057681         -0.330348         0.233119          null         null         null
    0.047707         -0.252169         0.195479          0.213415         -1.158537         1.067073
    0.038361         -0.205642         0.152282          -1.432927         -0.792683         0.762195
    0.033423         -0.166076         0.117529          -1.768293         -0.335366         0.365854
    0.024395         -0.133056         0.086406          -0.670732         0.121951         0.121951
    0.016391         -0.107226         0.067171          0.243902         0.426829         0.121951
    0.012332         -0.088515         0.05862          0.487805         0.823171         0.304878
    0.010061         -0.07257         0.049435          0.670732         1.006098         0.457317
    0.006095         -0.055322         0.049509          1.280488         1.097561         0.548781
    0.005462         -0.042304         0.043904          1.310976         1.158537         0.396341
    0.002417         -0.033648         0.032975          0.548781         0.97561         0.152439
    -0.00295         -0.027309         0.021497          -0.335366         0.97561         0.030488
    -0.001578         -0.02341         0.017588          -0.213415         1.006098         -0.213415
    0.001081         -0.019118         0.016414          0.518293         1.036585         -0.091463
    0.001646         -0.013732         0.013522          0.792683         1.097561         -0.426829
    0.002098         -0.008251         0.006521          0.548781         1.006098         -0.579268
    0.006366         -0.005429         0.004826          -0.121951         0.914634         -0.548781
    0.005679         -0.006492         -0.001022          -0.030488         1.067073         -0.762195
    0.00259         -0.0091         0.002112          0.579268         1.036585         -0.97561
    0.004416         -0.008842         0.005401          0.670732         1.036585         -1.189024
    0.001189         -0.003753         0.008422          1.097561         1.128049         -1.463415
    -0.001002         0.000122         0.009667          1.341463         1.067073         -1.463415
    -0.004903         0.000879         0.00832          1.097561         0.884146         -1.676829
    -0.006266         0.002266         0.007046          0.304878         0.914634         -1.737805
    -0.004232         -0.000531         0.000559          -0.335366         0.914634         -1.768293
    -0.004362         -0.004136         -0.002483          0.121951         1.036585         -1.737805
    -0.001927         -0.003309         -0.003939          0.70122         1.036585         -1.707317
    0.003536         0.000673         -0.003542          1.219512         0.609756         -1.52439
    0.005564         -0.001219         0.001659          1.890244         0.335366         -1.707317
    0.005037         0.004103         -0.000431          2.469512         0.365854         -1.615854
    0.002467         0.009532         -0.00054          2.5         0.396341         -1.310976
    0.00002         0.005282         0.003865          2.012195         0.487805         -1.128049
    0.003337         -0.004563         0.00485          1.280488         0.213415         -0.97561
    0.004622         -0.004823         0.00427          0.853659         0.335366         -0.884146
    0.002917         -0.004835         0.005369          0.670732         0.548781         -0.884146
    -0.001182         -0.001719         0.004296          0.792683         0.365854         -1.189024
    -0.002508         0.004093         0.00285          1.158537         0.396341         -1.036585
    -0.007866         0.00347         0.00189          1.280488         0.27439         -0.70122
    -0.005121         0.004534         0.003465          0.884146         0.091463         -0.945122
    0.001177         0.004018         0.000233          0.121951         0.152439         -0.97561
    0.003871         -0.000106         -0.003134          0.030488         -0.091463         -0.762195
    0.006612         0.004603         -0.002703          0.243902         0         -0.579268
    0.003337         0.001338         -0.009584          0.487805         0.060976         -0.579268
    0.00013         -0.003812         -0.011183          2.22561         -0.030488         -0.640244
    -0.002435         -0.011253         -0.011485          5.243903         0.030488         -0.762195
