      acc_x            acc_y            acc_z               ang_x             ang_y            ang_z



    0.24043         -0.603516         0.455273          null         null         null
    0.19625         -0.484766         0.377305          null         null         null
    0.16032         -0.384883         0.307313          null         null         null
    0.131577         -0.304195         0.249756          null         null         null
    0.105457         -0.241403         0.191211          null         null         null
    0.081631         -0.198005         0.143985          null         null         null
    0.06843         -0.151178         0.12261          2.591464         0.243902         1.493902
    0.052986         -0.125434         0.09926          -0.609756         0.121951         -0.426829
    0.039264         -0.103668         0.070814          -1.920732         0.27439         -0.365854
    0.030044         -0.08352         0.051573          -1.768293         0.670732         -0.27439
    0.028137         -0.068769         0.037938          -0.548781         0.762195         -0.396341
    0.018603         -0.052281         0.031913          0.457317         0.853659         -0.731707
    0.012929         -0.041044         0.037444          0.731707         0.762195         -1.280488
    0.012297         -0.034593         0.035034          0.823171         0.121951         -1.189024
    0.009056         -0.027283         0.028613          0.762195         -0.152439         -1.006098
    0.008026         -0.016553         0.022109          0.27439         -0.152439         -1.189024
    0.007202         -0.010899         0.007531          -0.640244         -0.060976         -0.97561
    0.008105         -0.015164         -0.004717          -1.189024         0.121951         -0.914634
    0.007656         -0.01721         -0.005922          -0.762195         0.487805         -1.097561
    0.003977         -0.017479         -0.002004          0.823171         0.365854         -0.97561
    -0.002092         -0.011249         0.01285          2.347561         0.121951         -0.823171
    -0.00265         0.000181         0.022976          2.469512         -0.152439         -0.97561
    0.001591         0.003856         0.025216          1.280488         0.121951         -1.128049
    0.003616         0.008163         0.008064          0.243902         0.670732         -1.036585
    0.003284         0.000475         -0.002729          -0.548781         1.280488         -1.067073
    0.001064         -0.001573         -0.001402          -1.463415         1.585366         -1.097561
    0.006516         -0.012977         -0.00659          -1.432927         1.128049         -1.371951
    0.005017         0.000361         -0.000389          0         0.70122         -0.914634
    0.005381         0.005953         -0.001093          0.792683         0.884146         -1.036585
    0.006648         0.00652         0.001274          -0.030488         1.341463         -1.371951
    -0.000345         -0.000253         -0.004059          -1.219512         1.890244         -1.371951
    -0.008675         -0.009187         -0.00813          -0.670732         2.164634         -1.158537
    -0.008307         -0.015162         0.003262          2.134146         1.859756         -1.158537
    -0.001567         -0.001192         0.010422          4.420732         1.371951         -1.189024
    -0.00184         0.013109         0.013025          3.079268         1.128049         -1.402439
    0.000481         0.010682         0.005147          -0.182927         1.158537         -2.103659
    0.003119         0.000538         -0.002523          -2.22561         1.036585         -1.95122
    0.006988         -0.007577         -0.013151          -1.341463         0.853659         -1.768293
    0.003442         -0.006257         -0.006029          1.128049         0.853659         -1.676829
    0.002753         0.003979         -0.000331          2.530488         0.914634         -1.707317
    0.005914         0.005917         0.003055          1.554878         0.609756         -1.859756
    0.003754         0.009421         0.00303          -0.579268         0.670732         -1.402439
    -0.000317         0.003826         0.003596          -1.737805         0.914634         -1.189024
    -0.002207         -0.007486         -0.002201          -0.792683         0.762195         -0.914634
    -0.001375         -0.007746         0.004098          2.042683         0.518293         -0.640244
    -0.002858         0.000248         0.00699          3.536585         0.853659         -0.884146
    -0.002286         0.00762         0.012428          2.256098         0.792683         -1.006098
    0.001101         0.005315         0.008575          -0.243902         0.945122         -1.341463
