      acc_x            acc_y            acc_z               ang_x             ang_y            ang_z



    0.22207         -0.625195         0.442969          null         null         null
    0.175117         -0.49293         0.354375          null         null         null
    0.140484         -0.394148         0.283305          null         null         null
    0.113755         -0.320397         0.222933          null         null         null
    0.08866         -0.256317         0.176979          null         null         null
    0.073076         -0.206617         0.146661          null         null         null
    0.059242         -0.162559         0.122407          null         null         null
    0.046808         -0.132977         0.104762          2.77439         -0.853659         1.676829
    0.03354         -0.097006         0.084981          2.530488         -0.335366         -0.487805
    0.025465         -0.074285         0.065446          1.128049         0.365854         -1.128049
    0.022716         -0.06685         0.043763          -0.213415         0.731707         -1.097561
    0.020321         -0.057972         0.030323          -0.640244         0.884146         -0.762195
    0.015866         -0.050284         0.024649          0.304878         1.097561         -1.006098
    0.012107         -0.038274         0.027141          1.463415         0.792683         -0.335366
    0.007928         -0.026518         0.026205          0.884146         0.762195         0.121951
    0.007709         -0.023167         0.018816          -0.609756         0.97561         -0.030488
    0.004605         -0.018729         0.012123          -0.609756         1.036585         -0.030488
    0.005832         -0.016155         0.009112          0.609756         1.219512         -0.335366
    0.004666         -0.01351         0.008071          2.103659         1.219512         -0.365854
    0.003537         -0.00866         0.006652          2.926829         1.219512         -0.487805
    0.000096         -0.003412         0.008642          2.682927         1.189024         -0.27439
    0.001834         0.000005         0.008086          1.189024         1.310976         -0.152439
    -0.002634         -0.004684         0.000414          -0.304878         1.341463         -0.091463
    -0.002693         -0.009216         0.001308          0.091463         1.219512         0.091463
    0.00058         -0.005419         0.007491          1.676829         0.97561         -0.152439
    0.002222         0.004649         0.011462          2.621951         0.97561         -0.365854
    0.00334         0.003524         0.016201          1.402439         1.006098         -0.152439
    0.0015         0.002038         0.005734          -0.731707         0.97561         -0.060976
    -0.004073         -0.0013         -0.000296          -1.768293         1.189024         -0.121951
    -0.000524         -0.006118         -0.006486          -1.52439         0.97561         -0.457317
    -0.000224         -0.007629         -0.009291          -0.213415         0.609756         -0.426829
    -0.001547         -0.001415         -0.007628          1.006098         0.823171         -0.762195
    -0.000651         0.001211         -0.00161          0.97561         0.914634         -1.006098
    -0.002084         0.003508         0.002228          0.457317         0.884146         -0.70122
    -0.003229         0.001439         0.000805          -0.152439         0.731707         -0.396341
    -0.001802         -0.003731         -0.005606          0.548781         0.487805         -0.182927
    -0.000856         -0.000055         0.000984          1.829268         0.426829         -0.487805
    0.001659         0.000932         0.006451          2.408537         0.335366         -0.640244
    0.000351         0.003676         0.002817          1.737805         0.27439         -0.304878
    -0.001282         0.000597         0.000106          0.640244         0.70122         -0.487805
    -0.002197         -0.002062         0.002819          0.70122         1.128049         -0.518293
    -0.001563         -0.001454         0.002841          1.920732         0.97561         -0.487805
    0.002461         0.000204         0.005202          2.743902         0.548781         -0.548781
    0.000797         0.006413         0.011584          2.164634         0.792683         -0.579268
    0.004544         0.010013         0.012392          -0.304878         0.792683         -0.579268
    0.002854         0.002542         -0.001805          -2.652439         0.762195         -0.670732
    -0.00299         -0.005974         -0.0116          -2.469512         0.914634         -0.548781
    -0.001806         -0.007123         -0.00889          -0.365854         0.579268         -0.487805
    -0.000664         0.000551         -0.006135          1.25         0.304878         -0.731707
