      acc_x            acc_y            acc_z               ang_x             ang_y            ang_z



    0.036133         -0.68125         0.430859          null         null         null
    0.020508         -0.544414         0.341953          null         null         null
    0.015625         -0.429281         0.278055          null         null         null
    0.036719         -0.326237         0.235725          3.567073         -0.823171         0.457317
    0.027813         -0.267631         0.17901          1.463415         -2.164634         -2.804878
    0.019906         -0.22973         0.114302          -2.743902         -2.317073         -2.621951
    0.014558         -0.191596         0.085972          -2.652439         -1.859756         -2.896342
    0.013209         -0.158355         0.072489          -1.25         -1.219512         -2.591464
    0.014669         -0.123364         0.062288          0.030488         -0.914634         -2.408537
    0.010172         -0.086386         0.053932          0.213415         -0.762195         -2.256098
    0.005989         -0.069695         0.046466          -0.853659         -0.640244         -2.103659
    0.001471         -0.060053         0.040688          -0.243902         -0.945122         -2.378049
    0.000982         -0.041597         0.035285          1.768293         -1.890244         -2.957317
    0.003129         -0.037965         0.033306          2.77439         -2.591464         -2.926829
    0.005824         -0.031935         0.029575          3.018293         -2.682927         -3.384146
    0.006417         -0.026524         0.025613          2.22561         -2.682927         -3.323171
    0.006305         -0.019657         0.011701          1.067073         -2.347561         -2.469512
    0.006607         -0.005374         0.005064          0.640244         -2.073171         -1.768293
    0.000012         0.001365         0.001317          0.823171         -1.432927         -2.5
    0.001181         0.009881         0.004179          1.067073         -1.554878         -2.439024
    0.006804         -0.00733         0.003929          1.006098         -1.585366         -3.262195
    0.007983         -0.010942         0.007049          1.95122         -1.189024         -2.926829
    0.009706         -0.013831         0.0031          1.402439         -0.70122         -2.469512
    0.007375         -0.008135         0.001308          -0.487805         0.243902         -1.890244
    0.002775         -0.002993         -0.001492          -2.591464         0.518293         -1.463415
    0.001243         -0.010597         -0.00803          -2.347561         0.030488         -0.945122
    0.000604         0.003046         -0.002322          0.426829         -0.792683         -1.280488
    0.003803         0.003218         0.010447          2.865854         -0.548781         -1.310976
    0.003433         0.006676         0.013436          3.079268         -0.152439         -1.128049
    0.003528         0.008466         0.006647          1.067073         0.121951         -1.585366
    0.002432         -0.000064         -0.003667          -1.036585         0.365854         -1.646342
    0.002531         0.000144         -0.004691          -1.859756         0.548781         -1.707317
    -0.000319         -0.009455         -0.009417          -1.128049         0.121951         -1.280488
    0.002089         -0.007954         -0.002065          1.615854         -0.152439         -1.585366
    0.002062         -0.003238         0.011239          2.926829         -0.396341         -1.432927
    0.000087         -0.004349         0.004499          2.042683         -0.640244         -1.341463
    0.001241         -0.001135         0.003013          1.036585         -0.823171         -1.006098
    -0.001546         0.006709         0.001629          -0.335366         -0.609756         -0.792683
    -0.001237         0.003414         -0.002993          -0.731707         -0.091463         -0.792683
    -0.003919         0.008005         0.001511          0.609756         0.091463         -0.792683
    -0.001182         0.006794         0.004529          1.646342         -0.213415         -1.310976
    0.000421         0.002311         0.005967          2.682927         -0.884146         -1.52439
    -0.000053         -0.005573         0.009852          2.621951         -1.371951         -0.945122
    -0.002972         -0.000748         0.006905          2.164634         -0.823171         -0.97561
    -0.002183         0.003894         0.004938          0.853659         -0.457317         -0.792683
    -0.003309         0.000967         -0.007573          -0.823171         -0.365854         -0.670732
    -0.001866         -0.000789         -0.01016          -0.365854         -0.121951         -0.97561
