      acc_x            acc_y            acc_z               ang_x             ang_y            ang_z



    0.235547         -0.635938         0.422852          null         null         null
    0.187852         -0.506992         0.339648          null         null         null
    0.149109         -0.40657         0.26293          null         null         null
    0.115772         -0.334631         0.203313          null         null         null
    0.092813         -0.268486         0.159916          null         null         null
    0.071907         -0.210492         0.134378          null         null         null
    0.059869         -0.169956         0.117854          2.835366         -1.25         0.731707
    0.0477         -0.131668         0.092525          2.347561         0.091463         0.548781
    0.03484         -0.106897         0.07695          1.829268         0.335366         0.487805
    0.027676         -0.08415         0.057068          0.762195         0.243902         0.670732
    0.022336         -0.069664         0.045459          0.27439         0         0.762195
    0.017088         -0.056708         0.037148          0.457317         0.060976         0.792683
    0.015819         -0.043022         0.024445          0.579268         0.060976         0.762195
    0.015389         -0.036371         0.018384          0.97561         0.030488         0.548781
    0.008601         -0.029683         0.015098          1.676829         0.091463         0.335366
    0.007466         -0.021793         0.017938          2.530488         0.060976         -0.091463
    0.00695         -0.016067         0.016889          2.865854         0.091463         -0.243902
    0.005755         -0.013245         0.011949          2.5         0.304878         -0.335366
    0.002846         -0.009033         0.012098          1.737805         0.182927         -0.304878
    0.003839         -0.010937         0.008702          1.707317         0         -0.213415
    0.00229         -0.005234         0.011649          1.981707         0.030488         -0.487805
    0.001637         0.000109         0.011272          1.341463         0.030488         -0.457317
    0.000138         -0.001866         0.007651          0.762195         0.030488         -0.70122
    0.00011         -0.003641         0.001238          0.640244         0.182927         -0.731707
    0.002432         -0.003108         -0.001744          0.762195         0.365854         -0.823171
    0.002922         -0.001705         -0.001395          0.97561         0.365854         -0.853659
    0.001752         -0.004489         0.000837          1.554878         0.335366         -0.731707
    0.004331         0.000706         0.001646          2.286585         0.426829         -0.792683
    0.000535         0.007205         0.006395          1.859756         0.579268         -0.884146
    -0.000353         0.004006         0.001991          0.518293         0.884146         -1.006098
    -0.000673         -0.003436         0.001202          -0.030488         0.884146         -0.884146
    0.000438         -0.003139         -0.001968          0.823171         0.823171         -0.579268
    -0.001603         0.000418         0.002723          1.737805         0.823171         -0.609756
    -0.001087         0.000921         0.005303          1.707317         0.914634         -0.365854
    0.000498         -0.000631         0.005414          0.579268         1.067073         -0.335366
    -0.00136         -0.004801         0.001988          -0.426829         1.189024         -0.70122
    -0.00265         -0.004232         0.000028          -0.213415         1.067073         -0.792683
    0.000028         -0.001237         0.000608          1.006098         0.731707         -1.067073
    -0.002516         0.003307         0.001854          1.890244         0.609756         -1.128049
    0.000917         0.004599         0.005389          1.676829         0.487805         -1.189024
    0.001514         0.006218         0.005093          0.457317         0.335366         -1.310976
    0.001016         0.000482         0.001144          -0.731707         0.27439         -1.25
    0.000813         -0.000591         -0.007678          -0.70122         0.396341         -1.52439
    0.000846         -0.00223         -0.004775          0.182927         0.335366         -1.432927
    0.002239         -0.001784         -0.004992          1.189024         0.304878         -1.402439
    0.000815         0.000526         0.004014          1.798781         0.27439         -1.310976
    0.002019         0.000616         0.005555          1.798781         0.304878         -1.25
    0.000834         0.004204         0.00796          1.280488         0.152439         -1.219512
    -0.000505         0.005316         -0.000859          1.097561         0.213415         -0.884146
