      acc_x            acc_y            acc_z               ang_x             ang_y            ang_z



    0.160156         -0.660352         0.462695          null         null         null
    0.11543         -0.553867         0.35375          null         null         null
    0.066563         -0.451688         0.274797          null         null         null
    0.021219         -0.353733         0.229603          null         null         null
    -0.002752         -0.261892         0.187979          3.719512         2.012195         -2.682927
    -0.003178         -0.207366         0.138079          2.5         5.54878         -5.304878
    0.003708         -0.164135         0.104604          1.707317         5.945122         -6.097561
    0.010388         -0.144784         0.084269          0.518293         5         -5.518293
    0.011045         -0.117195         0.068587          0.518293         3.689024         -5.030488
    0.016062         -0.09317         0.05233          1.920732         1.981707         -4.939024
    0.017342         -0.066723         0.037177          2.347561         1.554878         -3.719512
    0.024616         -0.044394         0.027202          2.804878         1.737805         -3.536585
    0.029068         -0.025945         0.028012          3.780488         1.981707         -3.384146
    0.030285         -0.010014         0.02905          5.518293         2.134146         -4.115854
    0.028135         -0.000394         0.028318          6.402439         1.798781         -4.085366
    0.025633         0.007888         0.026756          6.646342         1.859756         -4.29878
    0.024998         0.004553         0.036835          7.591464         2.5         -5.091464
    0.025077         0.003251         0.037671          8.963415         3.079268         -6.280488
    0.017327         0.002992         0.040098          8.292683         3.932927         -6.493903
    0.000971         -0.00913         0.024851          3.353659         4.817073         -5.121951
    -0.002348         -0.025273         0.00035          0.70122         4.603659         -4.390244
    -0.013011         -0.018265         -0.010462          2.073171         4.969512         -3.689024
    -0.013534         -0.00719         -0.005635          3.963415         5.213415         -3.810976
    -0.013171         -0.005362         -0.003922          4.603659         4.756098         -3.963415
    -0.013271         -0.00468         0.002526          5.426829         4.359756         -3.689024
    -0.008469         0.000358         0.017255          6.158537         4.02439         -2.530488
    -0.007751         0.007903         0.019273          4.512195         4.054878         -2.164634
    -0.001514         0.00183         0.017762          2.408537         3.932927         -2.5
    0.000352         0.003613         0.009718          0.731707         3.536585         -2.164634
    0.001648         -0.007461         -0.000038          0.609756         3.04878         -2.469512
    0.004248         -0.005969         -0.000226          2.926829         2.347561         -2.22561
    0.005157         0.007725         0.002163          3.689024         1.371951         -1.676829
    0.003735         0.007547         0.003879          1.158537         0.670732         -1.006098
    0.002206         0.004084         -0.002366          -1.006098         0.27439         -1.006098
    0.000789         -0.005912         -0.002479          0         0.182927         -1.189024
    0.000631         -0.010003         0.003095          2.652439         -0.426829         -0.853659
    -0.003402         -0.005659         -0.000258          4.512195         -0.396341         -0.670732
    -0.005846         0.007973         0.007801          4.420732         -0.030488         -0.091463
    -0.001552         0.011457         0.003702          2.103659         0.335366         -0.060976
    -0.00007         0.007603         -0.002117          -0.884146         0.487805         0.27439
    0.001116         -0.000558         -0.004428          -2.042683         0.304878         0.396341
    -0.00067         -0.004548         -0.005495          -0.670732         0.182927         0.579268
    -0.000926         -0.003443         0.001854          0.97561         0.182927         0.640244
    -0.004647         0.00037         0.001483          1.280488         0.335366         0.823171
    -0.005085         0.004007         -0.00272          0.945122         0.27439         0.731707
    -0.004068         0.004964         0.002902          0.27439         0.091463         0.884146
    -0.002278         0.000455         0.005252          -1.158537         -0.213415         1.097561
    -0.003385         -0.007058         0.002053          -2.408537         -0.27439         0.97561
