      acc_x            acc_y            acc_z               ang_x             ang_y            ang_z



    -0.030664         -0.669141         0.42793          null         null         null
    -0.019453         -0.534141         0.34332          null         null         null
    -0.019078         -0.426531         0.276219          null         null         null
    -0.008427         -0.347475         0.225662          null         null         null
    -0.01221         -0.285792         0.178772          3.506098         -1.981707         -0.670732
    -0.007034         -0.225704         0.143408          4.115854         -1.585366         -1.280488
    -0.0109         -0.178415         0.102031          3.780488         -1.158537         -0.457317
    -0.005009         -0.127693         0.082406          4.969512         -1.768293         -0.640244
    -0.003617         -0.094537         0.065339          4.237805         -2.317073         0
    0.004919         -0.086958         0.045045          1.829268         -2.957317         -0.548781
    -0.009346         -0.075621         0.050098          4.756098         -1.95122         -0.670732
    0.006586         -0.041356         0.068204          5.457317         -2.103659         -0.548781
    -0.002349         -0.050077         0.035227          1.097561         -0.731707         -0.426829
    -0.005004         -0.040062         0.027596          1.219512         -0.365854         -0.426829
    -0.002245         -0.024042         0.018561          2.042683         0         -0.304878
    -0.003359         -0.019624         0.017974          0.97561         0.426829         -0.426829
    0.000047         -0.023512         0.007543          0.060976         0.548781         -0.396341
    0.00453         -0.017637         0.005839          0.27439         0.640244         -0.335366
    0.004405         -0.016063         0.00721          1.371951         0.487805         -0.70122
    0.007821         -0.008163         0.003815          2.408537         0.396341         -0.609756
    0.002937         -0.005554         0.004224          2.134146         0.243902         -0.121951
    0.001373         -0.004052         0.005137          1.128049         0.243902         -0.030488
    0.000122         -0.004218         0.014656          1.341463         -0.091463         -0.182927
    -0.001465         -0.004742         0.012506          1.52439         -0.487805         -0.091463
    0.003125         -0.010434         0.008052          1.737805         -0.640244         -0.121951
    0.000156         -0.002293         0.012301          2.5         -0.792683         0.091463
    -0.001828         -0.000076         0.005544          2.195122         -0.70122         -0.060976
    0.001662         0.004236         0.003263          0.792683         -1.128049         -0.030488
    -0.001014         -0.012822         -0.002468          0.243902         -1.067073         -0.060976
    0.000947         0.002633         0.004471          2.042683         -1.493902         0.121951
    -0.000024         0.002106         0.004749          2.042683         -1.402439         0.213415
    -0.000605         -0.001049         0.000674          1.006098         -1.493902         0.121951
    0.004594         0.009317         0.002883          0.914634         -1.371951         0.182927
    0.00055         0.001203         0.001525          1.402439         -1.280488         0.426829
    0.001221         0.007994         0.002587          1.463415         -1.981707         0.884146
    -0.001757         0.000536         -0.003399          0.304878         -1.615854         0.548781
    -0.004335         -0.004845         -0.002914          0.426829         -1.432927         0.365854
    -0.002101         -0.000165         0.005676          1.646342         -1.219512         0.27439
    -0.0009         -0.008921         -0.000928          2.256098         -1.006098         0.365854
    -0.005993         0.003996         0.010195          3.597561         -0.823171         -0.152439
    0.003213         0.001634         0.008547          2.591464         -1.158537         -0.243902
    0.001399         -0.011778         0.000978          2.530488         -1.585366         -0.27439
    0.008736         -0.001415         -0.002147          3.353659         -2.378049         0.426829
    -0.001605         -0.003085         -0.004843          4.939024         -1.737805         0.182927
    -0.00187         0.023118         0.009993          6.52439         -2.22561         0.579268
    0.006317         0.005018         -0.003529          3.536585         -2.134146         0.213415
    -0.00647         0.004014         -0.001651          5.579268         -1.25         0.182927
    0.007715         0.01493         0.010593          8.079268         -1.676829         0.121951
