      acc_x            acc_y            acc_z               ang_x             ang_y            ang_z



    0.231836         -0.584375         0.492578          null         null         null
    0.186055         -0.466328         0.391719          null         null         null
    0.14943         -0.372086         0.31318          null         null         null
    0.117395         -0.300013         0.252888          null         null         null
    0.093721         -0.23669         0.210904          null         null         null
    0.074781         -0.189352         0.166184          null         null         null
    0.058067         -0.152263         0.130603          null         null         null
    0.049579         -0.122005         0.103506          0.365854         0.335366         -0.335366
    0.040249         -0.094089         0.085735          -1.067073         0.365854         -0.27439
    0.031223         -0.073318         0.061752          -2.256098         0.70122         -0.457317
    0.026345         -0.064904         0.048034          -2.835366         0.670732         -0.213415
    0.022053         -0.0529         0.037451          -2.378049         0.762195         0.304878
    0.017056         -0.039781         0.028984          -1.402439         0.945122         0.426829
    0.009153         -0.031825         0.025531          -1.493902         1.128049         0.548781
    0.007713         -0.030343         0.021206          -2.012195         1.036585         0.640244
    0.004803         -0.023688         0.011691          -1.585366         1.189024         0.762195
    0.002866         -0.019927         0.009939          -1.402439         1.554878         0.640244
    0.006004         -0.017699         0.007756          -1.676829         1.615854         0.518293
    0.001092         -0.015722         0.004252          -1.158537         1.798781         0.426829
    0.000288         -0.011796         0.009651          -0.060976         1.432927         0.548781
    -0.001332         -0.008265         0.01358          0.762195         0.945122         0.365854
    -0.002628         -0.004659         0.011646          0.914634         0.365854         0.121951
    -0.001907         -0.001774         0.00541          0.518293         -0.152439         -0.27439
    0.004138         -0.002005         -0.000164          -0.243902         -0.335366         -0.884146
    0.003701         -0.001409         -0.00228          -0.731707         -0.213415         -0.579268
    0.001398         -0.004057         -0.001042          -0.426829         0.091463         -0.457317
    0.001314         -0.004027         0.000143          0.426829         0.091463         -0.548781
    0.000075         -0.001659         0.004997          0.884146         0.091463         -0.457317
    0.001232         0.001798         0.006927          0.792683         0.152439         -0.426829
    -0.000577         0.003001         0.004175          0.060976         0.182927         -0.487805
    -0.001634         0.001034         0.001191          -0.579268         0.091463         -0.548781
    -0.000135         -0.001517         -0.005102          -0.945122         0.030488         -0.853659
    0.000087         -0.001799         -0.000761          -1.006098         0.121951         -0.70122
    0.000851         -0.003979         -0.003734          -0.457317         0.243902         -0.853659
    0.002243         0.001309         -0.004745          0.213415         0.396341         -0.762195
    0.00199         0.001047         0.005188          0.304878         0.548781         -0.853659
    0.000615         0.003182         0.006299          -0.182927         0.853659         -0.823171
    -0.002047         0.007428         0.006407          -1.189024         1.128049         -0.640244
    -0.001442         0.003403         0.000633          -2.408537         1.402439         -0.426829
    -0.00174         -0.004504         -0.0034          -2.408537         1.402439         -0.27439
    0.001538         -0.006337         -0.004282          -1.676829         1.341463         -0.152439
    -0.000918         -0.005851         -0.006551          -1.341463         1.097561         -0.518293
    0.001023         -0.007806         -0.003678          -0.914634         0.823171         -0.792683
    -0.00133         -0.001362         0.001745          -0.030488         0.548781         -0.97561
    -0.001454         0.003012         0.002373          0.182927         0.579268         -1.219512
    0.000399         0.000261         0.000726          -0.121951         0.670732         -1.219512
    0.003639         -0.000768         -0.001177          0.396341         0.487805         -0.945122
    0.002912         0.003683         0.000426          1.036585         0.579268         -0.823171
