      acc_x            acc_y            acc_z               ang_x             ang_y            ang_z



    0.121484         -0.632422         0.473828          null         null         null
    0.099531         -0.506719         0.379453          null         null         null
    0.084312         -0.400688         0.307273          null         null         null
    0.068036         -0.316253         0.247381          null         null         null
    0.045054         -0.257885         0.204936          2.896342         -0.091463         1.189024
    0.036238         -0.208066         0.157308          0.304878         0.762195         -1.463415
    0.028795         -0.163133         0.122722          0.182927         0.548781         -1.432927
    0.024599         -0.127772         0.098177          -0.091463         0.152439         -1.432927
    0.018117         -0.100264         0.078933          -0.152439         -0.030488         -1.219512
    0.011954         -0.079039         0.064318          0.335366         0.243902         -0.97561
    0.011516         -0.065575         0.053407          1.036585         0.243902         -0.640244
    0.011557         -0.046796         0.041359          0.762195         0.243902         -0.182927
    0.009441         -0.043101         0.027814          -0.304878         0.670732         -0.060976
    0.012435         -0.036825         0.025571          -0.884146         0.884146         0.091463
    0.008777         -0.031803         0.020457          -0.792683         1.128049         0.182927
    0.00624         -0.026029         0.016756          0.121951         1.128049         0.640244
    0.004406         -0.014768         0.01653          0.884146         0.70122         1.067073
    -0.000772         -0.009276         0.015372          0.70122         0.97561         0.853659
    -0.000422         -0.006053         0.01347          -0.213415         0.945122         0.731707
    -0.003072         -0.011483         0.00726          -1.371951         0.945122         0.762195
    -0.001286         -0.015046         -0.003372          -1.615854         0.914634         1.067073
    0.002682         -0.012623         -0.005041          -0.884146         0.762195         1.036585
    0.002146         -0.005997         -0.001884          0.182927         0.548781         0.823171
    -0.000041         -0.008118         0.002985          1.280488         0.487805         0.731707
    0.002701         0.000342         0.002778          2.317073         0.548781         0.640244
    -0.002331         0.004766         0.008863          2.073171         0.762195         0.670732
    -0.001865         0.000883         0.006309          0.762195         0.670732         0.579268
    -0.001883         -0.002809         0.001532          0.213415         0.609756         0.640244
    -0.006194         -0.004005         0.005327          0.609756         0.70122         0.548781
    -0.004759         -0.001642         0.005824          0.762195         0.609756         0.365854
    -0.004003         -0.001118         0.004269          0.579268         0.396341         0.426829
    -0.006913         -0.000894         0.00361          0.27439         0.304878         0.426829
    -0.004359         0.001824         -0.004924          0.304878         0.152439         0.243902
    -0.000753         0.001459         -0.002182          0.731707         -0.182927         0.213415
    0.002132         -0.000981         -0.001745          1.128049         -0.609756         0.304878
    0.003659         -0.002152         -0.002373          1.585366         -0.548781         0.27439
    0.00488         0.001013         0.002594          1.646342         -0.335366         0.091463
    0.005076         0.001005         0.005395          0.853659         -0.365854         -0.27439
    0.001717         -0.003883         0.002754          1.310976         -0.426829         -0.396341
    0.000592         -0.000567         0.004351          2.896342         0.060976         -0.518293
    -0.002846         0.008726         0.008755          3.262195         0.243902         -0.091463
    -0.002472         0.004442         0.000168          1.280488         0.365854         -0.091463
    -0.001197         0.002577         -0.009045          -0.640244         0.579268         -0.304878
    -0.001543         -0.006142         -0.004697          -0.457317         0.640244         -0.304878
    0.001109         -0.00257         0.000148          1.128049         0.304878         -0.243902
    0.001278         0.000874         0.005783          1.890244         0.396341         -0.304878
    0.000436         0.004801         0.009314          1.981707         0.243902         -0.304878
    -0.000432         0.005794         0.006084          1.402439         0.060976         -0.396341
