      acc_x            acc_y            acc_z               ang_x             ang_y            ang_z



    0.07207         -0.681445         0.415234          null         null         null
    0.061953         -0.540859         0.339609          null         null         null
    0.047023         -0.432688         0.262508          null         null         null
    0.038791         -0.344978         0.201217          null         null         null
    0.028689         -0.284967         0.138318          1.676829         0.396341         2.743902
    0.019631         -0.23852         0.108701          -0.365854         1.128049         0.365854
    0.012189         -0.198433         0.093406          1.280488         0.97561         0.182927
    0.00604         -0.154059         0.0841          2.835366         1.341463         0.030488
    0.002684         -0.117779         0.070795          3.993902         1.280488         0.060976
    -0.000197         -0.090317         0.058785          4.420732         0.97561         0.091463
    -0.002892         -0.063464         0.051325          4.481708         0.945122         -0.182927
    -0.000751         -0.047451         0.043989          4.390244         0.762195         -0.121951
    -0.002749         -0.036984         0.026598          4.054878         0.640244         -0.304878
    -0.000051         -0.035642         0.022841          3.780488         0.152439         -0.091463
    0.001522         -0.035545         0.014171          5.304878         0.396341         -0.426829
    0.001608         -0.026092         0.014267          7.835366         0.304878         -0.243902
    0.004021         -0.014038         0.025476          7.743903         -0.030488         0
    0.00849         -0.009472         0.025263          3.658537         -0.579268         0.579268
    0.007378         -0.010898         0.012398          -0.182927         -0.823171         0.70122
    0.002191         -0.005984         0.005622          0.152439         -0.579268         0.609756
    0.001753         0.000291         0.005669          1.920732         -0.396341         0.457317
    0.000035         -0.003869         0.003559          2.378049         -0.182927         0.182927
    -0.000167         -0.008369         0.003824          3.445122         -0.030488         -0.121951
    0.001624         -0.009429         0.011262          4.359756         0.182927         -0.213415
    0.004815         -0.007543         0.005494          4.756098         0.487805         -0.762195
    -0.000054         -0.002519         0.002637          4.542683         0.548781         -0.640244
    0.003863         0.00443         0.007188          3.506098         0.457317         -0.152439
    0.004067         0.006669         0.004188          2.134146         0.70122         -0.213415
    0.002863         0.002406         0.005889          1.493902         0.914634         0.213415
    0.002876         0.004073         0.004907          0.762195         1.432927         0.487805
    -0.001801         -0.000843         0.00041          0.335366         1.493902         0.670732
    -0.003784         -0.001065         -0.002797          1.310976         1.52439         0.457317
    -0.002051         -0.010813         -0.006339          2.560976         1.341463         0.365854
    -0.001445         -0.009236         -0.00761          7.591464         2.164634         -0.27439
    0.005875         0.014095         0.014224          14.969513         2.621951         -0.487805
    -0.004675         0.02905         0.021926          15.152439         3.75         0.304878
    -0.005498         0.012107         0.016564          10.27439         3.993902         -0.945122
    -0.012211         0.000701         0.006416          7.012195         3.414634         -1.52439
    -0.009573         -0.0094         0.011773          5.823171         2.286585         -1.676829
    -0.006487         -0.018848         0.008051          4.207317         1.341463         -1.432927
    -0.006557         -0.026602         -0.003129          4.115854         1.371951         -1.310976
    -0.007394         -0.01718         0.0057          8.353659         1.981707         -0.518293
    -0.008259         0.015748         0.016083          13.384147         3.47561         -0.579268
    -0.010513         0.02881         0.012085          14.420732         3.780488         -0.914634
    -0.01134         0.032032         0.004395          12.164635         3.597561         -1.52439
    -0.007119         0.020157         0.001367          9.420732         3.567073         -2.5
    -0.008039         0.012805         -0.007109          7.591464         3.140244         -2.743902
    -0.0119         -0.022959         -0.024828          10.304878         3.20122         -3.75
