      acc_x            acc_y            acc_z               ang_x             ang_y            ang_z



    0.086719         -0.639844         0.466992          null         null         null
    0.065078         -0.520664         0.366367          null         null         null
    0.054016         -0.41868         0.292508          null         null         null
    0.046338         -0.333381         0.236545          null         null         null
    0.045273         -0.261236         0.182986          0.97561         -0.396341         1.402439
    0.036414         -0.215044         0.145412          -0.884146         -0.97561         -0.762195
    0.02874         -0.168519         0.112619          0.091463         -0.731707         -0.457317
    0.017719         -0.133253         0.087166          0.548781         -0.579268         -0.396341
    0.011441         -0.110118         0.069146          0.640244         -0.670732         -0.335366
    0.009543         -0.087508         0.060591          0.884146         -0.457317         -0.182927
    0.005486         -0.066296         0.051207          0.640244         -0.060976         0.060976
    0.003608         -0.052255         0.044872          -0.27439         0.487805         0.060976
    0.005816         -0.043953         0.038436          -0.487805         1.006098         0.213415
    0.004067         -0.034186         0.029773          -0.335366         1.432927         0.365854
    0.005792         -0.027153         0.021279          -0.548781         1.829268         0.27439
    0.002486         -0.021527         0.014289          -0.884146         1.95122         0.487805
    0.001793         -0.021323         0.015533          -0.914634         2.042683         0.335366
    0.001825         -0.017645         0.017114          -1.036585         2.103659         0.091463
    -0.005571         -0.016264         0.013496          -1.006098         1.707317         -0.060976
    -0.006605         -0.011839         0.006304          -0.365854         1.341463         0.091463
    -0.003917         -0.006542         0.005434          0.731707         1.097561         -0.27439
    0.001163         -0.002304         0.00591          1.463415         0.823171         -0.579268
    0.001712         -0.003796         0.004532          1.189024         0.365854         -0.426829
    -0.000388         -0.001865         0.004603          0.457317         0.335366         -0.518293
    0.000861         0.000266         0.001729          -0.304878         0.304878         -0.548781
    -0.001069         -0.003889         -0.003109          -0.426829         0.365854         -0.70122
    0.001489         -0.001353         -0.001315          0.182927         0.579268         -0.731707
    0.003144         -0.00245         -0.002615          0.518293         0.792683         -0.914634
    0.000757         -0.003132         0.000447          0.914634         0.914634         -0.823171
    0.005293         0.000424         0.003092          1.158537         0.762195         -0.731707
    0.003063         0.003464         0.002278          0.945122         0.579268         -0.579268
    -0.00087         -0.000549         0.00651          1.158537         0.365854         -0.518293
    -0.000305         0.0021         0.006771          1.52439         0.243902         -0.579268
    0.001904         0.001094         0.008151          1.097561         0.182927         -0.548781
    0.001719         -0.000297         -0.00012          0.548781         0.304878         -0.457317
    -0.000774         0.000739         -0.005565          0.182927         0.335366         -0.365854
    -0.002572         -0.001948         -0.006795          0.121951         0.640244         -0.182927
    -0.00362         -0.003316         -0.005046          0.548781         0.609756         -0.335366
    -0.002115         0.001254         -0.001693          1.493902         0.640244         -0.213415
    -0.004426         0.007839         0.002943          1.646342         0.731707         0
    -0.001393         -0.00037         0.006846          0.670732         0.914634         -0.365854
    -0.000723         0.000486         0.006844          0.152439         0.914634         -0.27439
    -0.001751         0.000193         0.002546          0.27439         0.97561         -0.335366
    -0.002182         -0.004533         0.00106          0.762195         0.670732         -0.335366
    -0.004284         0.000671         0.002801          1.097561         0.457317         -0.27439
    -0.000693         0.001122         0.003608          0.548781         0.335366         -0.762195
    -0.001336         0.001093         0.004644          0.213415         0.060976         -0.548781
    -0.000287         0.001265         0.000786          0.213415         -0.121951         -0.670732
