      acc_x            acc_y            acc_z               ang_x             ang_y            ang_z



    0.135937         -0.623438         0.482422          null         null         null
    0.110313         -0.49875         0.377148          null         null         null
    0.094109         -0.406617         0.303281          null         null         null
    0.080756         -0.3167         0.246531          null         null         null
    0.065777         -0.245548         0.201913          null         null         null
    0.046176         -0.205422         0.148249          1.829268         -0.27439         -0.091463
    0.037918         -0.162775         0.123872          2.134146         0.091463         -0.182927
    0.032287         -0.1269         0.105934          2.195122         0.030488         -0.030488
    0.022509         -0.099958         0.088653          1.341463         -0.060976         0.091463
    0.015859         -0.082505         0.070141          0.609756         0.060976         -0.27439
    0.012687         -0.06991         0.05416          -0.152439         -0.091463         -0.27439
    0.008783         -0.059249         0.040594          -0.335366         -0.365854         -0.487805
    0.006635         -0.043102         0.031889          0.518293         -0.579268         -0.670732
    0.005504         -0.0337         0.025316          1.280488         -0.518293         -0.97561
    0.006551         -0.025593         0.024354          1.189024         -0.731707         -1.189024
    0.005632         -0.019888         0.017921          0.914634         -0.792683         -0.823171
    0.00431         -0.011028         0.014141          0.640244         -0.579268         -0.823171
    0.005792         -0.011752         0.00643          0.060976         -0.487805         -1.25
    0.005805         -0.015456         0.006707          -0.213415         -0.640244         -1.25
    0.003472         -0.013537         0.005951          0.487805         -1.067073         -0.792683
    0.001801         -0.007314         0.006128          1.768293         -1.067073         -0.945122
    0.002808         0.000008         0.009004          2.439024         -0.853659         -1.25
    0.003223         0.002741         0.006031          1.585366         -0.762195         -1.25
    0.000821         -0.000541         -0.000253          0.152439         -0.548781         -1.189024
    0.002414         -0.007269         -0.004499          -0.152439         -0.487805         -1.128049
    0.002322         -0.006792         0.000307          0.914634         -0.518293         -0.945122
    0.004983         0.000035         0.00298          1.615854         -0.487805         -0.97561
    0.003791         0.002958         0.002189          1.158537         -0.365854         -1.006098
    0.00108         0.002562         0.002923          0.365854         -0.121951         -1.006098
    -0.000894         -0.000099         0.000385          0.121951         0.060976         -0.884146
    -0.001106         -0.004571         -0.00145          0.518293         0.121951         -0.914634
    0.000482         -0.002681         0.000403          1.189024         0.213415         -0.853659
    -0.000005         0.003715         0.004814          1.036585         0.121951         -0.792683
    0.000582         0.002191         0.005805          0.121951         0.365854         -1.067073
    0.002224         0.00019         0.000933          -0.060976         0.182927         -0.792683
    0.001974         -0.000043         0.001137          0.121951         0.182927         -0.640244
    0.000993         0.000942         -0.003583          0.182927         0.213415         -0.792683
    0.00099         -0.002371         -0.003061          0.365854         -0.030488         -0.670732
    -0.002333         -0.000335         0.002043          0.823171         -0.182927         -0.457317
    -0.003624         0.000709         0.006322          0.945122         -0.213415         -0.609756
    -0.001337         0.00213         0.00369          0.731707         -0.304878         -0.731707
    -0.00146         0.001508         0.002171          0.579268         -0.27439         -0.792683
    -0.000192         -0.000942         -0.002169          0.97561         -0.182927         -0.762195
    0.001214         -0.002316         -0.003298          1.341463         -0.182927         -0.609756
    0.00312         -0.00361         -0.006154          1.676829         -0.091463         -0.70122
    0.003668         -0.002498         -0.000236          2.286585         -0.121951         -0.914634
    0.003715         0.002299         0.007038          3.170732         -0.335366         -0.914634
    0.002582         0.00594         0.006802          3.780488         -0.640244         -0.762195
