      acc_x            acc_y            acc_z               ang_x             ang_y            ang_z



    0.009766         -0.692969         0.366602          null         null         null
    0.018945         -0.576641         0.298164          null         null         null
    0.013008         -0.445102         0.273492          null         null         null
    0.010797         -0.337722         0.231098          null         null         null
    0.008052         -0.258849         0.195621          null         null         null
    -0.003715         -0.227392         0.138723          6.79878         3.384146         -3.871951
    -0.002386         -0.186211         0.10883          7.012195         4.207317         -6.859756
    -0.006401         -0.153461         0.082572          7.042683         2.103659         -5.640244
    -0.006293         -0.115542         0.06469          6.79878         0.335366         -4.72561
    0.000044         -0.082277         0.063862          6.554878         -1.189024         -4.359756
    0.005113         -0.054494         0.049722          5.518293         -2.012195         -3.689024
    0.013075         -0.044376         0.036457          4.176829         -2.865854         -3.292683
    0.017491         -0.040384         0.027408          3.871951         -2.743902         -3.536585
    0.021024         -0.035432         0.018606          3.871951         -2.560976         -3.231707
    0.016624         -0.026588         0.009611          4.176829         -1.981707         -3.109756
    0.008026         -0.01795         0.013939          4.878049         -1.737805         -2.835366
    0.005249         -0.010258         0.013495          4.786585         -1.859756         -2.256098
    0.002441         -0.02266         0.010405          4.390244         -2.378049         -1.920732
    -0.002149         -0.02555         0.016723          6.097561         -3.231707         -1.859756
    -0.0025         -0.016924         0.025292          9.908537         -3.902439         -2.286585
    -0.005516         -0.006313         0.02414          12.591464         -4.908537         -1.890244
    -0.004022         0.001981         0.027125          12.560976         -5.426829         -1.890244
    -0.003608         -0.001345         0.016817          10.853659         -5.731708         -1.890244
    0.002973         0.004588         0.011696          9.573171         -6.280488         -2.22561
    0.012339         0.012264         0.016192          8.902439         -6.981708         -2.164634
    0.009871         0.010593         0.01686          7.256098         -7.439024         -1.371951
    0.001256         -0.012619         0.01466          6.128049         -7.286585         -0.762195
    -0.012081         -0.007947         0.017783          6.585366         -6.432927         -0.243902
    -0.001657         0.00165         0.019304          4.756098         -5.670732         -0.762195
    -0.00113         0.017922         0.000014          2.256098         -4.664634         -1.006098
    0.001635         0.014923         -0.01952          2.804878         -4.817073         -0.426829
    0.022988         0.012524         -0.015226          4.359756         -5.762195         -1.402439
    0.020343         0.006504         0.005593          6.189024         -5.365854         -1.310976
    0.020181         -0.008664         0.012678          6.036585         -5.457317         -1.585366
    0.011848         -0.014939         0.007603          7.042683         -5         -2.042683
    -0.000873         -0.004139         0.003348          8.719512         -4.756098         -1.432927
    -0.000894         0.014267         -0.003572          8.963415         -5.121951         -0.640244
    0.008074         0.020398         0.001049          6.768293         -5.335366         -1.432927
    0.009193         0.02042         -0.008536          4.02439         -5.060976         -0.97561
    0.005402         0.012039         -0.009172          3.902439         -4.115854         -0.97561
    0.01311         0.019202         -0.006752          4.512195         -3.810976         -1.158537
    0.007949         -0.00124         -0.002863          6.371952         -2.652439         -1.859756
    0.001281         0.008187         0.018804          8.140244         -1.859756         -1.768293
    0.000048         -0.006536         0.029496          6.707317         -0.70122         -2.22561
    -0.001914         0.002193         0.024769          7.073171         0.396341         -2.195122
    0.001594         0.005465         0.015127          5.609756         0.457317         -1.341463
    -0.004389         0.008279         0.008782          3.75         0.97561         -1.25
    -0.010347         0.00506         -0.000787          1.341463         0.335366         -0.457317
