      acc_x            acc_y            acc_z               ang_x             ang_y            ang_z



    0.11582         -0.694922         0.39082          null         null         null
    0.095195         -0.542461         0.315977          null         null         null
    0.075961         -0.440219         0.253953          null         null         null
    0.058816         -0.349831         0.200038          null         null         null
    0.046662         -0.27967         0.154757          null         null         null
    0.034205         -0.216509         0.12986          null         null         null
    0.029903         -0.173403         0.099982          null         null         null
    0.027438         -0.147902         0.082329          4.512195         -0.304878         1.341463
    0.023513         -0.115196         0.071527          3.04878         1.463415         -0.487805
    0.019396         -0.091376         0.053511          1.707317         1.493902         -0.091463
    0.009072         -0.070366         0.039684          0.426829         1.371951         0.640244
    0.005695         -0.05727         0.032333          0         1.158537         0.518293
    0.014712         -0.052066         0.029382          2.957317         0.548781         -0.914634
    0.004152         -0.037356         0.026435          5.945122         0.365854         -0.487805
    0.004689         -0.02715         0.028765          6.189024         0.27439         -0.823171
    0.006681         -0.016251         0.0277          3.506098         0.304878         -0.884146
    0.005931         -0.016907         0.014543          0.579268         0.457317         -0.853659
    0.002791         -0.010596         0.003626          0.030488         0.762195         -0.884146
    -0.001673         -0.00418         0.002901          0.670732         0.823171         -1.158537
    -0.00251         -0.010375         -0.00139          1.585366         0.487805         -1.432927
    -0.002594         -0.016894         0.001427          3.506098         0.182927         -1.615854
    -0.000318         -0.013906         0.009735          5.579268         -0.304878         -1.554878
    -0.001231         -0.006437         0.010523          5.487805         -0.335366         -0.945122
    0.000969         0.003053         0.010957          2.835366         0.243902         -1.006098
    -0.001569         0.003224         0.001344          1.280488         0.518293         -0.792683
    -0.006919         0.001798         -0.004589          2.560976         0.70122         -0.792683
    -0.002606         0.00554         0.001212          4.146341         0.487805         -0.884146
    0.001236         -0.003185         0.012102          4.603659         0.152439         -0.945122
    0.006067         -0.002939         0.011635          4.542683         -0.213415         -0.731707
    0.008369         -0.00489         0.012824          3.262195         -0.27439         -0.457317
    0.008062         -0.010162         0.009478          1.829268         -0.091463         -0.579268
    0.004497         -0.004028         0.005824          2.835366         -0.121951         -0.609756
    -0.00441         0.010645         0.010519          2.530488         0.182927         -0.579268
    -0.001966         0.00832         0.008024          0.762195         0.121951         -0.579268
    -0.000401         0.001578         0.002513          0.060976         0.091463         -0.487805
    -0.002078         0.001653         -0.00131          0.731707         0.060976         -0.579268
    -0.000296         0.006791         -0.000071          1.158537         -0.152439         -0.823171
    0.001326         0.008949         -0.009823          -0.518293         -0.365854         -0.945122
    0.001647         -0.007685         -0.014499          -1.189024         -0.609756         -1.432927
    -0.005128         -0.008687         -0.009841          1.280488         -0.70122         -1.25
    -0.004493         -0.000895         0.002283          4.786585         -1.158537         -1.25
    -0.00086         0.000261         0.009053          5.365854         -1.737805         -0.914634
    -0.001665         0.003138         0.013297          3.932927         -1.676829         -0.335366
    -0.002308         0.010128         0.012005          2.408537         -1.25         -0.304878
    -0.000479         0.006149         0.008432          0.27439         -0.823171         -0.914634
    0.003913         -0.005237         -0.001848          -0.030488         -0.731707         -0.914634
    0.004107         -0.004385         -0.00226          1.707317         -0.731707         -0.487805
    0.002505         0.007039         -0.000245          2.5         -0.579268         -0.182927
    0.002785         0.008366         -0.006251          1.737805         -0.335366         -0.213415
