      acc_x            acc_y            acc_z               ang_x             ang_y            ang_z



    0.154102         -0.651758         0.432617          null         null         null
    0.126406         -0.517305         0.344141          null         null         null
    0.108156         -0.415797         0.274336          null         null         null
    0.073244         -0.347872         0.196617          2.195122         0.27439         3.109756
    0.055079         -0.281423         0.15788          3.079268         0.030488         1.52439
    0.043282         -0.227091         0.140366          6.615854         -0.762195         1.615854
    0.033454         -0.171126         0.130652          8.963415         -1.189024         1.371951
    0.029693         -0.122252         0.116827          7.682927         -1.036585         1.371951
    0.024926         -0.095654         0.094633          4.207317         -0.579268         1.371951
    0.016816         -0.079453         0.064183          1.493902         0.27439         1.554878
    0.01482         -0.074304         0.037479          0.518293         0.853659         1.829268
    0.013614         -0.062764         0.024905          1.554878         1.006098         1.554878
    0.007961         -0.045914         0.023049          2.5         1.189024         1.676829
    0.009299         -0.035559         0.01883          2.713415         1.158537         1.432927
    0.00783         -0.027276         0.019556          3.353659         1.432927         1.432927
    0.002748         -0.015766         0.019161          4.054878         1.859756         1.798781
    -0.001122         -0.014956         0.013571          3.689024         2.439024         1.95122
    -0.000116         -0.014895         0.015935          2.621951         2.743902         2.560976
    -0.002046         -0.017189         0.016068          2.469512         2.804878         2.713415
    -0.005153         -0.007111         0.020667          2.835366         3.079268         2.073171
    -0.00295         -0.003735         0.012823          2.256098         2.987805         1.585366
    0.000374         -0.001621         0.008305          1.189024         2.804878         1.067073
    0.000299         -0.005984         0.006644          0.884146         2.652439         0.518293
    0.003755         -0.004788         0.002971          1.615854         2.22561         0.396341
    -0.002465         -0.003439         0.00394          2.530488         1.890244         0.426829
    -0.002362         -0.002361         0.003542          3.018293         1.707317         0
    -0.001109         -0.002084         0.004006          3.109756         1.310976         -0.609756
    -0.008113         0.000286         -0.00285          2.743902         0.914634         -0.853659
    -0.007077         -0.001334         0.00104          2.378049         0.548781         -0.97561
    -0.003122         0.001081         0.001028          2.134146         0.060976         -0.792683
    -0.001131         0.000475         0.006486          2.22561         -0.304878         -0.945122
    -0.002076         0.000966         0.008314          2.347561         -0.396341         -1.097561
    -0.004591         0.001163         0.004893          2.77439         -0.335366         -1.128049
    -0.001134         0.004251         0.003524          3.018293         -0.396341         -1.432927
    0.002609         0.005744         -0.001087          1.920732         -0.27439         -1.280488
    0.005603         -0.000483         -0.004581          0.914634         -0.243902         -1.158537
    0.00292         0.000395         -0.004641          0.914634         -0.27439         -1.067073
    0.002726         -0.000661         0.004881          1.554878         -0.152439         -1.097561
    0.003548         0.00494         0.0041          1.859756         0.060976         -1.219512
    0.003815         0.006296         0.003085          1.097561         0.396341         -1.006098
    0.005005         -0.001604         -0.000462          -0.152439         0.670732         -0.792683
    0.002637         -0.00265         -0.005838          -0.304878         0.792683         -0.762195
    -0.000625         -0.000362         -0.002913          0.304878         1.158537         -0.97561
    -0.001672         0.001859         0.00392          1.341463         1.402439         -1.219512
    0.00042         0.006174         0.007237          2.103659         1.493902         -1.280488
    -0.002007         0.005916         0.011649          1.554878         1.463415         -1.067073
    0.000543         0.000241         0.004046          0.487805         1.585366         -1.189024
    -0.0023         -0.002932         -0.004966          -0.518293         1.554878         -0.762195
