      acc_x            acc_y            acc_z               ang_x             ang_y            ang_z



    0.094141         -0.684766         0.400977          null         null         null
    0.078242         -0.550352         0.319219          null         null         null
    0.062203         -0.438719         0.258891          null         null         null
    0.046052         -0.346287         0.209456          null         null         null
    0.04231         -0.272343         0.172838          null         null         null
    0.034825         -0.215335         0.139443          null         null         null
    0.022586         -0.173635         0.10882          null         null         null
    0.020413         -0.1434         0.084907          null         null         null
    0.015744         -0.12058         0.066949          null         null         null
    0.013377         -0.090214         0.054145          null         null         null
    0.014217         -0.066312         0.044488          null         null         null
    0.010202         -0.052073         0.032661          null         null         null
    0.008357         -0.046932         0.020855          null         null         null
    0.002779         -0.043014         0.025669          0.914634         0.304878         2.865854
    0.003005         -0.036364         0.013308          -1.25         1.067073         0.243902
    -0.000721         -0.029091         0.008889          -0.762195         0.823171         0.121951
    -0.002726         -0.019562         0.008869          0.27439         0.304878         -0.060976
    -0.002766         -0.012915         0.007681          0.731707         -0.121951         -0.396341
    -0.001822         -0.010332         0.007121          0.70122         -0.304878         -0.487805
    0.002644         -0.005531         0.011752          0.640244         -0.335366         -0.792683
    0.00524         -0.003839         0.007839          -0.304878         0.060976         -0.945122
    0.001458         -0.006001         0.000802          -1.25         0.243902         -0.914634
    0.001947         -0.011832         -0.005022          -1.25         0.213415         -0.640244
    0.004097         -0.009661         -0.00226          -0.426829         0.27439         -0.487805
    0.003277         -0.003041         -0.001613          1.036585         0.182927         -0.304878
    0.000864         0.003817         0.007694          2.073171         0.365854         -0.243902
    0.001473         0.004811         0.012601          1.798781         0.304878         -0.304878
    -0.001361         0.002677         0.013987          0.121951         0.487805         -0.152439
    -0.002651         0.000579         0.006111          -2.317073         0.762195         -0.121951
    -0.002316         -0.006568         -0.004681          -3.902439         0.884146         -0.030488
    -0.004978         -0.007012         -0.013511          -3.04878         1.128049         0.091463
    0.000119         -0.00561         -0.007683          -0.670732         1.067073         -0.426829
    0.000095         -0.003511         -0.003412          1.219512         0.884146         -0.243902
    0.000272         0.002465         0.005669          1.829268         0.609756         0.243902
    0.000608         0.005097         0.003949          1.006098         0.518293         0.121951
    0.002244         0.003296         0.005894          -0.27439         0.426829         -0.121951
    -0.000158         -0.002441         0.002957          -1.189024         0.396341         -0.121951
    -0.003837         -0.00293         -0.000564          -1.554878         0.731707         -0.243902
    -0.001117         -0.001172         -0.004553          -1.036585         0.914634         -0.579268
    -0.001089         -0.003672         -0.004033          -0.091463         0.762195         -0.609756
    0.000301         -0.003523         -0.00225          0.548781         0.457317         -0.365854
    0.000436         0.001674         0.001911          0.640244         0.243902         -0.243902
    0.000544         0.004073         0.001529          0.243902         0.243902         -0.640244
    0.001021         0.004235         0.000051          0         0.243902         -0.70122
    0.001403         0.002412         -0.00035          -0.548781         0.182927         -0.823171
    0.001513         -0.004711         0.004212          -0.762195         0.304878         -0.792683
    -0.000938         -0.002597         0.001612          -0.213415         0.182927         -0.487805
    -0.00075         -0.00032         0.00129          0.792683         0.243902         -0.548781
    -0.000405         0.006385         -0.000921          0.213415         0.426829         -0.487805
    0.000848         0.001787         -0.00269          -0.548781         0.457317         -0.518293
