      acc_x            acc_y            acc_z               ang_x             ang_y            ang_z



    0.139062         -0.598242         0.511523          null         null         null
    0.110273         -0.475469         0.412539          null         null         null
    0.087633         -0.376078         0.335695          null         null         null
    0.071669         -0.302816         0.264064          null         null         null
    0.067491         -0.242643         0.209689          3.170732         0.091463         -2.713415
    0.057313         -0.184544         0.167751          2.621951         0.396341         -3.384146
    0.047413         -0.152323         0.132638          2.134146         0.823171         -2.378049
    0.037345         -0.123811         0.108064          2.042683         0.945122         -0.487805
    0.02636         -0.096315         0.090162          2.103659         1.280488         1.067073
    0.018158         -0.078224         0.071739          1.676829         1.554878         1.798781
    0.009839         -0.058087         0.062079          1.067073         1.585366         2.012195
    0.005332         -0.04686         0.049663          -0.060976         1.463415         1.707317
    0.005242         -0.04198         0.036605          -1.189024         0.914634         1.341463
    0.00146         -0.033779         0.025964          -1.707317         0.640244         0.731707
    0.005465         -0.032492         0.014326          -1.25         0.548781         -0.091463
    0.008278         -0.027166         0.013219          0.243902         0.792683         -0.548781
    0.005646         -0.015873         0.013114          1.189024         1.341463         -0.487805
    0.004712         -0.014066         0.01264          1.585366         1.158537         -0.030488
    0.000645         -0.010471         0.012846          2.042683         1.128049         0.426829
    -0.003781         -0.008377         0.012035          1.981707         0.518293         0.823171
    -0.004783         -0.007483         0.007479          1.768293         -0.213415         0.457317
    -0.003631         -0.003643         0.005788          1.798781         -0.487805         -0.579268
    0.000416         -0.002719         0.004826          1.890244         -0.70122         -1.829268
    0.004434         -0.000027         0.003861          2.073171         -0.945122         -2.560976
    0.007453         0.000369         0.004651          1.981707         -0.731707         -2.652439
    0.006744         0.001663         0.003135          1.920732         -0.335366         -2.073171
    0.004223         0.000158         0.000164          2.012195         0.152439         -1.554878
    0.002597         -0.000459         0.000717          2.652439         0.853659         -1.189024
    0.001297         -0.001539         -0.00177          3.262195         1.25         -0.762195
    -0.005408         -0.002794         -0.00083          4.390244         1.646342         -1.006098
    -0.004912         -0.000868         0.001875          5.670732         1.463415         -1.646342
    -0.002758         0.007704         0.013219          6.219512         1.097561         -2.591464
    0.002481         0.010655         0.011161          5.426829         0.884146         -3.231707
    0.003352         0.011259         0.007757          3.993902         0.670732         -3.323171
    0.005807         0.007835         0.008354          2.621951         0.670732         -3.109756
    0.006013         0.001385         0.001605          1.52439         0.70122         -2.408537
    0.005396         -0.003189         0.001479          1.554878         0.97561         -1.554878
    0.004903         -0.002746         -0.001942          1.859756         1.554878         -0.945122
    -0.000375         0.000537         -0.00292          2.378049         1.859756         -0.365854
    -0.00362         0.001016         0.000789          3.018293         1.95122         -0.030488
    -0.00524         0.004328         0.007467          3.20122         1.981707         -0.335366
    -0.005364         0.009517         0.011442          2.652439         1.189024         -0.579268
    -0.001947         0.008786         0.013451          0.762195         0.243902         -0.609756
    0.000395         0.003318         0.005487          -1.615854         0         -0.97561
    0.001098         0.001482         0.003413          -3.04878         0.27439         -1.067073
    0.002831         -0.002525         -0.007426          -3.75         0.609756         -0.640244
    -0.002227         -0.008661         -0.011995          -3.231707         0.914634         -0.213415
    -0.00686         -0.011421         -0.009792          -1.371951         0.792683         -0.518293
