      acc_x            acc_y            acc_z               ang_x             ang_y            ang_z



    0.13125         -0.683008         0.387891          null         null         null
    0.105391         -0.548945         0.312656          null         null         null
    0.083141         -0.435836         0.251492          null         null         null
    0.060653         -0.342809         0.200608          null         null         null
    0.045397         -0.276982         0.159314          null         null         null
    0.047646         -0.219046         0.136241          1.463415         3.963415         -2.103659
    0.035383         -0.178753         0.108797          0.609756         4.054878         -2.560976
    0.026744         -0.145541         0.084694          1.25         3.689024         -2.378049
    0.01827         -0.117996         0.06463          1.737805         3.445122         -2.286585
    0.014225         -0.096154         0.050337          1.798781         3.140244         -2.378049
    0.01138         -0.066962         0.044371          1.676829         3.262195         -2.103659
    0.013401         -0.053179         0.036669          0.670732         2.865854         -1.646342
    0.011307         -0.045473         0.02914          -0.121951         2.591464         -1.859756
    0.00592         -0.042433         0.020187          0.914634         1.707317         -2.195122
    0.000635         -0.033751         0.019079          2.5         0.792683         -2.286585
    -0.00418         -0.022118         0.020732          3.47561         0.060976         -2.469512
    -0.000023         -0.013593         0.021078          3.231707         -0.487805         -2.804878
    0.006036         -0.013609         0.011198          2.134146         -0.70122         -2.926829
    0.008344         -0.011082         0.005248          1.95122         -1.097561         -2.652439
    0.007457         -0.007694         0.003808          2.530488         -1.158537         -2.5
    0.008504         -0.0001         0.000507          2.591464         -1.158537         -2.073171
    0.0111         0.003045         0.003531          1.768293         -0.945122         -1.280488
    0.010443         0.000678         0.003215          0.884146         -0.426829         -0.731707
    0.00855         -0.002583         0.007455          -0.121951         -0.213415         -0.091463
    0.006058         -0.001675         0.004011          -0.823171         0         0.579268
    0.004456         -0.005833         -0.006752          -0.792683         0.213415         1.006098
    -0.001123         -0.006814         -0.004816          0.426829         0.426829         1.371951
    -0.003828         -0.007991         0.002593          1.920732         0.579268         1.189024
    -0.005992         -0.007564         0.007152          3.20122         0.396341         0.579268
    -0.007723         -0.003122         0.016464          3.841464         0.182927         0.426829
    -0.004225         0.007463         0.014343          3.231707         -0.243902         0.182927
    -0.002013         0.00519         0.007764          1.006098         -0.304878         0.060976
    -0.001415         -0.001512         0.001133          -0.762195         -0.030488         -0.304878
    -0.003867         -0.005702         -0.004758          -0.792683         0         -0.670732
    -0.000945         -0.007296         -0.010252          0.182927         -0.304878         -0.97561
    0.001979         -0.002126         -0.002342          1.646342         -0.487805         -1.158537
    0.002169         0.001229         -0.003631          3.04878         -0.731707         -0.70122
    0.003493         0.007038         0.00354          3.841464         -0.914634         -0.640244
    0.001622         0.014224         0.011035          2.865854         -0.548781         -0.884146
    0.001493         0.008254         0.011563          0.762195         -0.396341         -0.853659
    -0.000173         -0.001209         0.001633          -0.152439         -0.213415         -0.70122
    -0.001115         -0.00253         -0.001037          1.554878         0.182927         -0.731707
    0.001452         0.005203         0.003272          2.804878         0.518293         -0.518293
    0.000185         0.002014         0.008281          1.036585         0.853659         -0.670732
    -0.003368         -0.00503         -0.002164          -1.036585         1.189024         -0.792683
    -0.002889         -0.002071         -0.003294          -0.914634         1.158537         -0.487805
    -0.002897         0.001468         -0.002635          -0.213415         0.884146         -0.70122
    -0.000951         0.000784         -0.000155          -0.27439         0.762195         -0.609756
