      acc_x            acc_y            acc_z               ang_x             ang_y            ang_z



    0.17168         -0.686523         0.373242          null         null         null
    0.135586         -0.547461         0.297227          null         null         null
    0.110227         -0.438164         0.234656          null         null         null
    0.087986         -0.350922         0.185186          null         null         null
    0.069608         -0.281714         0.153227          null         null         null
    0.054905         -0.223809         0.120824          null         null         null
    0.043533         -0.178266         0.097636          null         null         null
    0.034241         -0.145738         0.076741          3.04878         -0.70122         3.170732
    0.029346         -0.116199         0.059245          -0.335366         0.213415         -0.579268
    0.024062         -0.088467         0.04681          -0.27439         0.335366         -0.609756
    0.021203         -0.072336         0.036862          -0.365854         0.518293         -0.640244
    0.01833         -0.056893         0.024607          -0.762195         0.670732         -0.792683
    0.012906         -0.049616         0.014607          -0.548781         0.640244         -0.609756
    0.010911         -0.041646         0.019498          0.426829         0.579268         -0.457317
    0.006385         -0.029801         0.023802          0.457317         0.487805         -0.243902
    0.003741         -0.022669         0.019432          -0.121951         0.548781         -0.335366
    0.003578         -0.021846         0.013007          -0.182927         0.518293         -0.548781
    0.003058         -0.020797         0.003179          0.27439         0.518293         -0.640244
    0.000493         -0.014099         0.005082          0.396341         0.548781         -0.426829
    0.000981         -0.009521         0.01012          0.396341         0.457317         -0.365854
    0.001566         -0.005273         0.004581          0.030488         0.823171         -0.670732
    -0.000701         -0.004414         0.003274          -0.182927         0.457317         -0.487805
    0.002174         -0.002554         -0.001482          0.70122         0.426829         -0.731707
    -0.001386         0.000886         -0.003334          0.396341         0.335366         -0.487805
    0.002212         -0.000268         0.00202          0.030488         0.426829         -0.487805
    0.001379         -0.003339         0.002593          -0.121951         0.487805         -0.518293
    0.003251         -0.008726         0.00598          -0.243902         0.365854         -0.70122
    0.000648         0.000832         0.003612          -0.365854         0.213415         -0.426829
    -0.001044         0.001837         0.001913          -0.609756         0.152439         -0.487805
    0.001508         0.000689         0.005437          -0.304878         0.335366         -0.487805
    0.001597         -0.002379         0.002787          0.060976         0.335366         -0.518293
    0.000301         -0.000926         0.005355          0.152439         0.304878         -0.396341
    0.000827         -0.000351         0.00194          -0.396341         0.457317         -0.548781
    -0.000901         0.002649         -0.008214          -0.914634         0.670732         -0.548781
    0.001232         -0.003154         -0.007157          -0.731707         0.487805         -0.640244
    -0.003116         -0.00057         -0.003382          -0.426829         0.548781         -0.335366
    -0.00093         -0.001042         0.005302          -0.335366         0.365854         -0.396341
    0.001014         0.00112         0.002289          -0.426829         0.365854         -0.396341
    -0.000361         0.000505         -0.003638          -0.853659         0.426829         -0.518293
    -0.001656         -0.001744         -0.002324          -0.579268         0.365854         -0.457317
    -0.001911         -0.001981         0.005367          -0.121951         0.304878         -0.457317
    -0.002896         -0.00178         0.005466          -0.243902         0.365854         -0.396341
    -0.001145         0.003458         0.004372          -0.914634         0.518293         -0.670732
    0.003772         0.003157         -0.008611          -1.371951         0.426829         -0.914634
    0.001064         0.000573         -0.008647          -1.036585         0.27439         -0.70122
    0.002023         -0.003057         -0.003597          -0.030488         0.213415         -0.518293
    0.000447         -0.001079         0.005911          0.518293         0.213415         -0.27439
    0.002311         0.002457         0.009221          0.335366         0.426829         -0.426829
