      acc_x            acc_y            acc_z               ang_x             ang_y            ang_z



    -0.115625         -0.430859         0.661719          null         null         null
    -0.098359         -0.362461         0.526055          null         null         null
    -0.070094         -0.298953         0.420648          null         null         null
    -0.061348         -0.235842         0.335152          null         null         null
    -0.046735         -0.179299         0.264606          null         null         null
    -0.036802         -0.146173         0.212856          -1.432927         -0.213415         -0.579268
    -0.027098         -0.120845         0.17048          -1.829268         0.518293         -1.097561
    -0.02871         -0.096285         0.133845          -1.158537         0.609756         -0.609756
    -0.024335         -0.07195         0.098287          -0.213415         0.426829         -0.518293
    -0.017905         -0.05424         0.076677          0.396341         0.182927         -0.335366
    -0.011395         -0.044564         0.07306          0.426829         -0.030488         -0.426829
    -0.003647         -0.038385         0.067432          0.609756         0.091463         -0.335366
    -0.005847         -0.023677         0.048282          0.548781         0.457317         -0.060976
    -0.009365         -0.012106         0.029055          -0.060976         0.426829         -0.121951
    -0.010031         -0.012224         0.021486          -0.579268         0.213415         -0.731707
    -0.004509         -0.016615         0.020314          -1.128049         0.060976         -1.219512
    0.000299         -0.023057         0.020353          -1.189024         0.030488         -1.463415
    0.002387         -0.022352         0.019798          -0.579268         0.27439         -0.823171
    -0.000238         -0.017686         0.008612          0         0.304878         0.030488
    -0.004292         -0.000282         0.005717          1.554878         0.152439         0.640244
    -0.006364         0.014618         0.007699          1.890244         -0.030488         0.304878
    -0.002552         0.01228         0.010065          0.457317         -0.030488         -0.518293
    0.000302         -0.000918         0.007857          -1.371951         0.335366         -1.432927
    0.00239         -0.017922         0.011754          -2.164634         0.670732         -1.737805
    0.008358         -0.014337         0.005497          -2.103659         0.823171         -1.189024
    0.000436         -0.015181         -0.007907          -1.036585         0.853659         -0.243902
    -0.006878         0.005043         -0.012966          1.646342         0.640244         0.091463
    -0.006479         0.01087         -0.00217          1.554878         -0.121951         -0.243902
    -0.005574         0.008892         0.012522          0.243902         -0.579268         -0.182927
    0.005893         -0.002652         0.020174          -0.518293         -0.335366         -0.548781
    0.006472         -0.007395         0.009108          -0.579268         0.335366         -0.487805
    0.002638         -0.002401         -0.013417          -0.335366         0.914634         -0.640244
    -0.004725         0.001595         -0.021085          -0.091463         0.579268         -0.365854
    -0.004757         0.005573         -0.006907          0.152439         0         -0.396341
    -0.001852         0.001138         0.009513          0.213415         -0.213415         -0.640244
    0.002815         -0.002996         0.018158          -0.335366         -0.152439         -0.518293
    0.004205         -0.008256         0.008276          -0.518293         0.182927         -0.335366
    0.001216         0.001598         -0.004903          -0.030488         0.548781         -0.182927
    -0.002543         0.00499         -0.010953          0.213415         0.457317         -0.121951
    -0.006331         0.008093         -0.003685          0.182927         0.091463         -0.335366
    -0.003503         0.002373         0.00506          -0.518293         -0.182927         -0.457317
    0.00501         -0.000055         0.015767          -0.579268         0.030488         -0.457317
    0.003227         -0.006684         -0.004183          -0.97561         0.518293         -0.792683
    0.002386         -0.004176         -0.015456          -1.219512         0.792683         -0.731707
    0.000542         -0.001387         -0.010802          -0.853659         0.518293         -0.762195
    -0.001129         -0.002868         0.001319          -0.640244         0.243902         -0.70122
    -0.003442         -0.003857         0.009063          -0.579268         0.091463         -0.487805
