      acc_x            acc_y            acc_z               ang_x             ang_y            ang_z



    -0.062109         -0.440625         0.661328          null         null         null
    -0.046953         -0.352305         0.527891          null         null         null
    -0.034242         -0.28243         0.426219          null         null         null
    -0.02798         -0.225748         0.335116          null         null         null
    -0.02629         -0.179232         0.272194          null         null         null
    -0.021423         -0.139674         0.216583          0.457317         0.030488         0.579268
    -0.017333         -0.114474         0.172485          -1.097561         0.335366         -0.97561
    -0.010742         -0.091774         0.135645          -1.341463         0.243902         -1.25
    -0.011523         -0.078107         0.105977          -1.341463         0.243902         -1.128049
    -0.009023         -0.063853         0.089078          -0.853659         -0.030488         -0.792683
    -0.004875         -0.04952         0.069505          -0.152439         -0.091463         -0.823171
    -0.003314         -0.035905         0.057362          0.091463         0.091463         -0.670732
    -0.003042         -0.027552         0.04335          0.030488         0.27439         -0.518293
    -0.001262         -0.02126         0.036633          -0.091463         0.182927         -0.548781
    -0.003158         -0.020524         0.029307          -0.426829         0.243902         -0.182927
    -0.006237         -0.018372         0.022664          -0.518293         0.304878         -0.152439
    0.000479         -0.013331         0.019108          -0.213415         0.152439         -0.579268
    -0.002742         -0.007344         0.014896          0.152439         0.213415         -0.487805
    -0.002389         -0.004313         0.012112          0.091463         0.121951         -0.396341
    -0.000739         -0.00306         0.014572          -0.396341         0.091463         -0.731707
    0.001752         -0.004596         0.0099          -0.884146         0.152439         -0.853659
    0.000035         -0.007583         0.006162          -1.097561         0.335366         -0.640244
    -0.001339         -0.007238         0.003563          -0.70122         0.213415         -0.426829
    0.002639         -0.006377         0.003241          -0.335366         0.487805         -0.457317
    -0.001209         -0.003539         -0.001704          0         0.70122         -0.152439
    -0.002725         0.001661         0.00098          0.243902         0.396341         -0.030488
    0.001336         0.003673         0.007034          0.243902         0.060976         -0.060976
    0.000092         0.002743         0.005237          -0.213415         0.640244         -0.27439
    -0.00227         -0.001907         0.002041          -0.914634         0.762195         -0.487805
    -0.001035         -0.005041         -0.003641          -1.189024         0.579268         -0.640244
    -0.002         -0.0054         -0.004475          -0.548781         0.213415         -0.548781
    0.004064         -0.001586         0.005209          0.152439         0.060976         -0.487805
    0.000517         0.001661         0.001433          0.27439         0.518293         -0.182927
    -0.001735         0.003477         0.003295          -0.152439         0.70122         -0.243902
    -0.000021         0.000438         -0.001271          -0.487805         0.487805         -0.487805
    0.000179         -0.001212         -0.000235          -0.487805         0.426829         -0.640244
    -0.000638         -0.001946         -0.000579          -0.091463         0.396341         -0.670732
    0.000661         0.000787         0.002076          0.426829         0.304878         -0.487805
    0.002287         0.001606         0.001856          0.548781         0.426829         -0.457317
    -0.002272         0.008121         0.002266          -0.091463         0.304878         -0.27439
    0.000721         0.000247         -0.002093          -0.884146         0.365854         -0.487805
    0.001163         -0.003123         0.000278          -1.158537         0.396341         -0.640244
    0.000149         -0.002694         -0.002902          -1.067073         0.27439         -0.640244
    0.00383         -0.002741         -0.000564          -0.548781         0.365854         -0.579268
    -0.002209         0.003081         0.001502          0         0.670732         -0.27439
    -0.000205         -0.001246         0.001006          -0.091463         0.518293         -0.27439
    0.000031         0.002909         0.001391          -0.396341         0.518293         -0.365854
