      acc_x            acc_y            acc_z               ang_x             ang_y            ang_z



    0.0875         -0.545313         0.583789          null         null         null
    0.07332         -0.449141         0.458242          null         null         null
    0.057484         -0.363609         0.36718          null         null         null
    0.041495         -0.281122         0.297845          null         null         null
    0.030267         -0.219429         0.231636          null         null         null
    0.025385         -0.175348         0.183941          null         null         null
    0.023238         -0.143013         0.144028          null         null         null
    0.019762         -0.123785         0.113855          null         null         null
    0.023036         -0.076567         0.091865          1.036585         -1.189024         -1.585366
    0.010421         -0.05559         0.084235          -1.067073         -0.243902         -0.792683
    0.020056         -0.061269         0.053716          -1.280488         -0.152439         -1.707317
    0.015459         -0.049015         0.049027          1.310976         0.213415         -0.97561
    0.009633         -0.02847         0.040198          2.865854         0.792683         -1.067073
    0.005362         -0.021018         0.041924          4.207317         1.280488         -1.646342
    0.009173         -0.028142         0.034125          2.073171         0.792683         -0.914634
    0.007924         -0.031108         0.023785          1.463415         1.158537         -0.518293
    0.001261         -0.003792         0.01727          2.591464         1.768293         -0.27439
    0.005696         -0.007721         0.000535          0.97561         1.707317         -0.609756
    0.000456         -0.005786         0.000818          2.530488         1.707317         -1.036585
    -0.001198         -0.014199         0.008077          3.658537         1.493902         -1.219512
    -0.000568         -0.001789         0.022282          5.853659         1.768293         -1.371951
    0.002671         -0.009049         0.02095          5.70122         1.280488         -0.609756
    -0.000598         -0.01095         0.013049          4.969512         1.310976         -0.457317
    -0.007509         -0.007783         0.004385          5.97561         1.493902         -0.884146
    -0.006008         0.006664         0.018742          6.981708         1.463415         -1.402439
    -0.006173         0.00748         0.012259          5.97561         1.493902         -1.493902
    0.00014         0.009304         0.006097          5.823171         1.158537         -1.341463
    0.002065         0.003537         -0.003521          5.792683         1.219512         -1.280488
    0.004581         -0.005373         -0.010044          6.52439         1.310976         -1.707317
    0.004251         -0.016018         -0.016238          9.512196         0.731707         -2.042683
    0.00887         -0.009103         -0.002053          13.353659         0.396341         -2.652439
    0.0194         0.004436         0.022967          15.060976         0.396341         -2.804878
    0.010052         0.017807         0.038296          11.463415         0.884146         -1.219512
    0.004916         0.031238         0.028879          6.95122         1.676829         -1.707317
    -0.001731         0.032998         0.015486          3.445122         2.408537         -2.073171
    -0.002752         0.021125         -0.00519          1.189024         2.865854         -1.829268
    -0.000053         0.009869         -0.023097          0.731707         2.957317         -1.52439
    0.005426         -0.000113         -0.028439          0.121951         2.530488         -1.158537
    0.011763         -0.001067         -0.028024          -0.579268         1.554878         -0.914634
    0.02484         -0.010228         -0.037654          -0.640244         -0.853659         -0.70122
    0.045849         -0.012675         0.002104          0.97561         -2.804878         0.304878
    0.055624         -0.014241         0.009495          0.579268         -5.70122         3.079268
    0.065593         -0.024479         0.010135          -1.890244         -7.378049         4.847561
    0.057553         -0.024661         0.010452          1.341463         -8.47561         8.079268
    0.042917         0.002537         0.003088          -1.981707         -11.006098         11.280488
    0.011091         -0.00969         -0.016475          -7.560976         -10.762196         12.195122
    -0.018666         0.02428         -0.008492          -3.353659         -10         11.036586
    -0.050284         0.041103         0.02055          0.030488         -8.932927         9.878049
    -0.072649         0.055148         0.036948          1.768293         -6.768293         7.77439
