      acc_x            acc_y            acc_z               ang_x             ang_y            ang_z



    0.006445         -0.563086         0.568164          null         null         null
    0.006914         -0.452031         0.438906          null         null         null
    0.009828         -0.369242         0.349172          null         null         null
    0.008839         -0.297152         0.280509          null         null         null
    0.001993         -0.218385         0.24472          3.658537         -1.554878         0.792683
    0.001985         -0.170802         0.195385          2.347561         -0.579268         -1.219512
    0.000026         -0.136446         0.156113          1.981707         -0.182927         -1.341463
    0.004513         -0.115212         0.12157          1.676829         -0.182927         -1.585366
    0.00361         -0.098615         0.101748          2.408537         0.091463         -1.128049
    0.002302         -0.078306         0.080617          3.689024         0.27439         -0.518293
    -0.001088         -0.049754         0.06547          3.902439         0.487805         -0.091463
    -0.003409         -0.033163         0.045931          2.073171         0.213415         -0.27439
    -0.001751         -0.029655         0.036159          0.70122         0.243902         -1.036585
    -0.002377         -0.029193         0.032052          1.128049         0.182927         -1.158537
    -0.001511         -0.027846         0.03404          1.829268         0.121951         -1.25
    0.000939         -0.022277         0.02606          1.920732         -0.457317         -0.823171
    0.001923         -0.019384         0.022801          2.073171         -0.884146         -0.762195
    -0.000219         -0.011796         0.01746          2.621951         -1.158537         -0.670732
    0.001778         -0.005531         0.018069          3.902439         -1.585366         -0.487805
    0.001618         -0.003643         0.014846          3.902439         -1.646342         -0.030488
    0.005396         -0.001548         0.007385          1.981707         -1.371951         -0.426829
    0.009004         -0.004754         -0.002491          -0.487805         -1.006098         -0.670732
    0.003883         -0.010444         -0.018008          -0.426829         -0.731707         -0.609756
    0.000958         -0.004644         -0.011477          2.560976         -0.518293         -0.365854
    0.002915         0.000777         0.00449          5.030488         -0.365854         -0.884146
    0.000183         0.003161         0.016288          5.396342         -0.609756         -0.853659
    0.000147         -0.001964         0.015374          4.847561         -0.762195         -0.640244
    0.001094         0.001945         0.011908          5.27439         -0.945122         -0.091463
    -0.000687         0.007415         0.012261          4.969512         -1.067073         0.030488
    -0.001331         0.009252         0.008637          3.20122         -1.036585         -0.365854
    0.000693         0.006816         0.004175          1.829268         -1.128049         -0.70122
    0.001531         0.002133         0.007832          1.615854         -0.97561         -0.914634
    0.003373         0.002487         0.000797          2.530488         -1.067073         -0.945122
    0.001722         -0.002112         0.002395          3.20122         -1.097561         -0.945122
    0.005479         -0.001689         -0.001404          2.865854         -1.097561         -0.914634
    0.000672         0.004117         0.004932          3.109756         -1.158537         -1.036585
    -0.002587         0.009934         0.00375          2.073171         -1.158537         -0.731707
    -0.003632         0.008143         -0.004422          0.670732         -1.189024         -1.097561
    0.000219         0.004561         -0.002366          -0.396341         -1.310976         -1.52439
    0.000957         0.002477         -0.010291          -0.945122         -1.310976         -2.042683
    0.001742         -0.010714         -0.00667          -0.304878         -1.097561         -1.768293
    0.000026         -0.009157         0.001109          1.128049         -1.128049         -1.463415
    -0.00037         -0.012404         0.005379          1.798781         -1.371951         -1.25
    0.001267         -0.001915         0.0086          3.079268         -1.310976         -1.402439
    0.003943         0.006281         0.012935          3.658537         -1.432927         -1.859756
    0.005694         0.005415         0.005856          3.353659         -1.402439         -1.707317
    0.002992         0.006285         0.006442          3.628049         -1.493902         -1.890244
