      acc_x            acc_y            acc_z               ang_x             ang_y            ang_z



    0.037305         -0.598633         0.525          null         null         null
    0.032969         -0.486328         0.413164          null         null         null
    0.029109         -0.371094         0.344398          null         null         null
    0.024459         -0.288672         0.284308          null         null         null
    0.018005         -0.224492         0.232329          4.268293         -0.70122         1.52439
    0.010693         -0.187797         0.185277          2.134146         0.457317         0.213415
    0.004062         -0.150237         0.146464          1.768293         0.823171         0.213415
    0.001492         -0.122924         0.121663          1.615854         1.310976         -0.030488
    -0.002322         -0.096386         0.093815          -0.426829         1.798781         0.152439
    -0.003029         -0.079257         0.068802          -2.743902         2.073171         0.27439
    -0.00633         -0.067117         0.049768          -2.987805         2.22561         0.27439
    -0.002134         -0.058381         0.047237          -2.164634         2.256098         -0.213415
    -0.007957         -0.048658         0.040524          -1.768293         2.195122         0.426829
    -0.005389         -0.043809         0.026364          -0.823171         1.890244         0.243902
    -0.00353         -0.029188         0.028123          1.097561         1.341463         0.243902
    -0.003215         -0.016905         0.026209          1.371951         0.884146         0.335366
    0.001725         -0.009813         0.017452          1.219512         0.548781         0.182927
    0.003528         -0.005311         0.012399          1.859756         0.213415         0.060976
    0.003213         -0.007374         0.012458          1.615854         -0.213415         0.091463
    0.003352         -0.008438         0.004498          1.371951         -0.426829         -0.213415
    0.003268         -0.006946         0.007309          2.22561         -0.853659         -0.091463
    0.004958         -0.001846         0.008386          3.04878         -0.914634         0.030488
    0.005333         0.00243         0.00417          2.286585         -0.792683         0.213415
    0.002118         -0.001963         -0.000961          1.067073         -0.884146         0.365854
    -0.003774         -0.004304         0.001184          1.707317         -0.640244         0.030488
    -0.003605         -0.006764         0.004073          2.5         -0.365854         -0.304878
    -0.002689         -0.009513         0.000328          3.384146         0         -0.640244
    -0.009378         -0.006438         -0.002081          4.878049         0.731707         -0.823171
    -0.016096         -0.007494         -0.005766          5.365854         0.945122         -0.945122
    -0.010338         0.003184         -0.012426          7.317073         1.432927         -2.469512
    -0.019208         0.004696         -0.011894          8.20122         1.554878         -2.012195
    -0.014975         -0.016947         -0.024359          9.02439         0.884146         -1.310976
    -0.010223         0.004216         -0.007573          14.02439         0.640244         -1.981707
    -0.003491         -0.020846         -0.005472          17.256098         -0.335366         -1.859756
    0.005411         -0.010622         0.045231          22.134148         0.213415         -0.27439
    0.007454         -0.003419         0.031302          24.29878         0.97561         0.609756
    -0.001459         0.022069         0.022698          25.030489         0.945122         1.52439
    0.007622         0.019413         0.010737          22.134148         -0.27439         4.054878
    0.000238         0.04014         0.00273          19.207317         -1.128049         5.945122
    0.007026         0.037776         -0.006214          12.195122         -4.390244         8.628049
    0.031012         -0.004545         -0.023526          5.121951         -6.768293         10.609756
    0.046098         0.006716         0.010866          7.896342         -8.04878         11.585366
    0.064418         0.026076         0.036037          8.780488         -10.030488         13.384147
    0.084933         0.03336         0.039376          5.121951         -12.317074         14.146341
    0.075368         0.041727         0.050446          3.140244         -13.597561         14.72561
    0.064005         0.047835         0.05149          0.426829         -14.969513         15.030488
    0.036556         0.038268         0.041778          -4.695122         -14.939025         14.573171
    0.002096         0.024755         0.030883          -5.457317         -13.04878         11.859756
