      acc_x            acc_y            acc_z               ang_x             ang_y            ang_z



    0.06582         -0.596289         0.518359          null         null         null
    0.053438         -0.478789         0.414297          null         null         null
    0.044703         -0.387719         0.328508          null         null         null
    0.03752         -0.311347         0.268275          null         null         null
    0.030993         -0.245562         0.222237          null         null         null
    0.018154         -0.192543         0.172516          null         null         null
    0.013742         -0.153253         0.139966          null         null         null
    0.010993         -0.12397         0.111973          null         null         null
    0.010162         -0.100738         0.094071          null         null         null
    0.006958         -0.07688         0.075842          null         null         null
    0.006933         -0.068535         0.060283          null         null         null
    0.005156         -0.057172         0.041586          null         null         null
    0.008031         -0.03187         0.042839          2.164634         -1.036585         1.463415
    0.00369         -0.027254         0.027045          -0.365854         0.304878         -0.304878
    0.000023         -0.020436         0.020073          -1.493902         0.579268         -0.731707
    0.000799         -0.022794         0.008832          -1.463415         0.731707         -1.158537
    0.003179         -0.022923         0.003941          -0.152439         0.945122         -1.280488
    0.002348         -0.02537         0.009988          1.006098         1.158537         -0.792683
    0.001292         -0.007991         0.006819          2.164634         0.945122         -0.426829
    0.003963         -0.008346         0.010924          2.560976         0.792683         -1.158537
    0.000436         -0.00238         0.010302          1.737805         0.579268         -0.70122
    0.000935         -0.016357         0.000819          2.957317         0.762195         -1.006098
    0.001529         0.001172         0.020773          8.323171         1.280488         -0.70122
    0.004934         0.009141         0.031267          9.146341         1.219512         -0.487805
    -0.002693         0.015321         0.028138          6.158537         1.676829         -0.152439
    -0.006451         0.008546         0.013917          1.402439         1.707317         0
    -0.003403         0.000391         0.010157          0.152439         2.378049         -0.426829
    -0.009363         -0.003984         0.00793          1.402439         3.506098         -0.121951
    -0.012764         -0.005531         0.001266          2.652439         4.268293         0.426829
    -0.018219         -0.004034         -0.011683          3.262195         4.603659         0.670732
    -0.017505         -0.011235         -0.019502          2.743902         4.237805         -0.27439
    -0.015762         -0.01016         -0.017555          4.237805         4.02439         -1.585366
    -0.01632         -0.005198         -0.021466          7.286585         3.384146         -1.798781
    -0.010322         -0.010409         -0.026743          10.182927         2.682927         -2.378049
    -0.008843         -0.010866         -0.019832          15.457317         2.621951         -4.207317
    -0.001606         -0.015919         -0.012936          21.280489         1.920732         -4.45122
    0.005942         -0.011759         -0.021286          27.896341         1.402439         -5.091464
    0.007292         0.013054         -0.010974          33.689026         1.128049         -5.396342
    0.022826         0.044623         0.038096          32.774391         0.152439         -4.45122
    0.017089         0.05269         0.038094          22.804878         -0.182927         -2.5
    0.032617         0.049965         0.019342          17.164635         -2.926829         -2.347561
    0.041523         0.056964         0.019575          12.957317         -4.939024         -0.304878
    0.067007         0.018423         0.027379          7.195122         -6.25         0.884146
    0.074309         -0.006941         0.025419          6.829268         -5.884147         3.109756
    0.061791         0.015541         0.033226          10.792684         -5.304878         5.121951
    0.062519         0.025518         0.046307          12.134147         -4.664634         4.603659
    0.045718         0.014555         0.031772          10.823171         -4.756098         6.79878
    0.034621         0.009887         0.03284          9.207317         -4.878049         9.115854
    0.033752         0.008886         0.006936          6.463415         -5.213415         11.219513
    0.01958         0.016874         0.002424          4.634147         -3.079268         10.335366
    0.004921         0.026195         -0.001967          4.359756         -1.189024         8.018292
