      acc_x            acc_y            acc_z               ang_x             ang_y            ang_z



    0.099219         -0.601953         0.525195          null         null         null
    0.077422         -0.481172         0.4225          null         null         null
    0.060961         -0.380641         0.333117          null         null         null
    0.047011         -0.306856         0.249892          1.189024         -1.585366         1.676829
    0.04132         -0.24529         0.203625          -0.762195         -0.091463         -0.396341
    0.03872         -0.200529         0.161142          -0.548781         -0.457317         -0.426829
    0.033515         -0.163548         0.124617          0         -0.884146         0
    0.030328         -0.130643         0.103795          0.792683         -1.128049         0.487805
    0.028168         -0.101585         0.083622          0.823171         -1.219512         0.914634
    0.025074         -0.08576         0.068265          -0.060976         -1.219512         1.036585
    0.023184         -0.067241         0.057346          -0.182927         -1.341463         0.945122
    0.015032         -0.048324         0.039041          -0.335366         -1.463415         1.310976
    0.009681         -0.03612         0.033186          -0.030488         -1.371951         0.945122
    0.009112         -0.032412         0.029869          1.737805         -1.280488         0.609756
    0.008071         -0.022023         0.026434          2.347561         -1.128049         0.121951
    0.002551         -0.026212         0.024077          1.859756         -0.884146         0.121951
    0.000478         -0.014524         0.020824          2.286585         -0.640244         0.487805
    -0.000204         -0.011229         0.016269          2.530488         -0.396341         0.304878
    -0.003288         -0.009178         0.008913          2.103659         -0.335366         0.030488
    -0.003216         -0.000702         0.011818          1.890244         -0.243902         -0.426829
    -0.00355         0.00022         0.007697          0.914634         -0.060976         -0.487805
    -0.001472         -0.003926         0.002642          -0.060976         0.091463         -0.548781
    0.001556         -0.002164         -0.002574          0.060976         0.27439         -0.609756
    0.001245         -0.004466         -0.001278          0.670732         0.152439         -0.548781
    0.001973         -0.004549         0.007767          0.762195         -0.182927         -0.426829
    0.003336         -0.007741         0.005041          0.121951         -0.457317         -0.487805
    0.005013         -0.003263         0.005986          -0.121951         -0.579268         -0.27439
    0.00108         -0.000657         0.009672          0         -0.579268         -0.304878
    -0.00187         0.000451         0.00012          -0.060976         -0.518293         -0.213415
    -0.003254         0.000947         -0.005177          -0.091463         -0.518293         -0.243902
    -0.00065         0.004663         -0.005704          0.70122         -0.579268         -0.548781
    0.001628         0.004512         0.000515          1.341463         -0.823171         -0.579268
    0.001498         0.005563         0.006271          1.097561         -0.823171         -0.792683
    0.001784         0.001521         0.005798          0.121951         -0.70122         -0.548781
    0.001623         -0.002495         0.006396          -0.579268         -0.457317         -0.121951
    0.00208         -0.007464         -0.002305          -0.640244         -0.152439         0.27439
    -0.002047         -0.002456         0.000891          0.152439         0.060976         0.731707
    -0.003786         0.001551         -0.003389          0.121951         -0.030488         0.792683
    -0.002834         0.002022         -0.000563          -0.213415         -0.121951         0.518293
    -0.001681         0.001422         -0.002403          -0.335366         -0.152439         0.304878
    0.000999         -0.000815         0.001202          -0.213415         0         0.091463
    0.002557         -0.003777         0.002134          0.243902         0.060976         0.335366
    -0.002056         -0.001069         -0.004152          0.457317         0.426829         0.335366
    -0.002621         -0.00105         -0.006447          0.426829         0.27439         0.731707
    -0.002292         0.001308         -0.01004          0.579268         0.121951         1.219512
    -0.004959         0.003781         -0.009204          1.432927         0.030488         1.310976
    -0.000452         -0.007913         -0.014199          3.810976         -0.27439         0.914634
