      acc_x            acc_y            acc_z               ang_x             ang_y            ang_z



    0.098047         -0.625781         0.488086          null         null         null
    0.082539         -0.506289         0.392813          null         null         null
    0.06818         -0.380422         0.314055          2.926829         0         -3.445122
    0.060208         -0.310002         0.248705          0         0.945122         -6.585366
    0.046994         -0.252298         0.189393          -0.609756         0.914634         -5.945122
    0.036228         -0.212971         0.152101          0.335366         0.518293         -5.213415
    0.021756         -0.166276         0.12461          2.042683         0.213415         -4.207317
    0.020139         -0.133606         0.099884          3.445122         -0.060976         -3.871951
    0.023143         -0.10669         0.08186          3.384146         0.091463         -3.353659
    0.023397         -0.088086         0.064121          3.353659         0.27439         -2.378049
    0.01735         -0.057578         0.057742          3.506098         0.823171         -2.286585
    0.016029         -0.048602         0.043655          1.463415         1.585366         -2.77439
    0.015557         -0.044545         0.032385          0.457317         1.25         -2.987805
    0.014008         -0.039152         0.028056          1.463415         0.792683         -2.987805
    0.01316         -0.030345         0.021468          3.871951         0.030488         -2.896342
    0.011895         -0.028768         0.014831          6.402439         -0.70122         -2.926829
    0.007758         -0.021452         0.016357          8.292683         -1.737805         -2.5
    0.008355         -0.007201         0.023437          8.963415         -2.530488         -2.804878
    0.003754         -0.000682         0.025586          7.896342         -2.682927         -3.170732
    -0.001879         0.008829         0.021836          6.493903         -2.621951         -3.353659
    -0.000918         0.008235         0.017664          5.091464         -2.743902         -3.932927
    0.003758         0.004635         0.008272          4.420732         -2.621951         -4.02439
    0.004374         -0.00098         0.006813          4.542683         -2.22561         -3.841464
    0.00428         0.000584         0.004083          3.506098         -1.707317         -3.628049
    0.007135         -0.002853         -0.002398          2.5         -1.036585         -4.02439
    0.009028         0.001819         -0.00641          2.469512         -1.097561         -4.02439
    0.008004         0.003799         -0.001027          2.77439         -1.128049         -4.146341
    0.011677         0.003625         0.003476          3.567073         -1.128049         -4.542683
    0.005826         0.004072         0.008444          4.481708         -0.914634         -4.237805
    -0.002761         0.004234         0.012029          3.902439         -0.213415         -4.207317
    -0.004162         0.002997         0.002201          2.134146         0.609756         -4.573171
    0.002725         -0.005415         0.001761          1.829268         1.158537         -4.878049
    0.008039         -0.005504         -0.000154          3.04878         0.731707         -4.634147
    0.005846         -0.003427         0.005151          3.20122         0.518293         -4.695122
    0.00702         0.000774         0.00373          3.262195         0.335366         -4.664634
    0.009718         0.003159         0.007671          4.02439         0.243902         -4.481708
    0.006016         0.006238         0.007504          5.121951         0.548781         -4.390244
    0.005399         0.010068         0.005027          5.426829         0.640244         -4.207317
    0.006858         0.008055         -0.00008          5.762195         0.518293         -4.02439
    0.006854         0.008983         0.0056          6.341464         0.365854         -3.658537
    -0.000376         0.010311         0.009167          5.54878         0.121951         -3.170732
    -0.002254         0.002976         0.007139          3.932927         -0.030488         -3.140244
    -0.004538         -0.000354         0.010008          3.353659         0         -3.170732
    -0.004607         -0.006338         0.011131          3.902439         0.396341         -3.414634
    -0.00349         -0.003508         0.002264          5.731708         0.518293         -2.560976
    -0.006503         0.00403         0.002593          6.646342         0.457317         -2.042683
    -0.008523         0.011427         -0.004566          5.152439         0.457317         -2.682927
    -0.005842         0.001524         -0.008145          3.658537         0.243902         -3.414634
