      acc_x            acc_y            acc_z               ang_x             ang_y            ang_z



    0.140039         -0.570508         0.54082          null         null         null
    0.11125         -0.456797         0.434414          null         null         null
    0.089195         -0.34532         0.354172          null         null         null
    0.075653         -0.273913         0.2974          null         null         null
    0.061499         -0.214442         0.233232          2.713415         -0.213415         -1.432927
    0.049395         -0.178781         0.182875          3.079268         3.810976         -6.79878
    0.044984         -0.144392         0.147863          2.957317         3.963415         -6.493903
    0.038527         -0.110435         0.118876          2.652439         3.689024         -6.341464
    0.035704         -0.088934         0.101937          2.621951         2.621951         -6.402439
    0.027391         -0.075639         0.09112          3.384146         1.554878         -6.128049
    0.021522         -0.048012         0.074654          4.969512         0.823171         -5.27439
    0.013312         -0.024347         0.061285          5.823171         0.121951         -3.292683
    0.016509         -0.013423         0.051372          4.756098         -0.243902         -1.585366
    0.014574         -0.012691         0.033285          2.103659         -0.030488         -0.27439
    0.009902         -0.026755         0.014714          -0.548781         0.518293         0.457317
    0.004406         -0.036247         0.005912          -0.731707         1.097561         1.067073
    -0.000968         -0.033295         0.005706          1.310976         1.371951         0.97561
    -0.003509         -0.029761         0.001244          3.445122         1.432927         0.243902
    -0.006908         -0.016387         0.010566          5.487805         1.219512         0.152439
    -0.002792         0.003102         0.019195          5.884147         0.914634         -0.060976
    0.00304         0.005801         0.01477          5.091464         0.518293         -0.548781
    0.004775         0.006204         0.022168          4.786585         -0.060976         -0.487805
    0.007727         0.008088         0.012461          5.243903         -0.365854         -0.640244
    0.003252         -0.000365         0.004109          5.884147         -0.121951         -0.70122
    -0.000524         -0.003613         0.004068          6.189024         0.060976         -0.487805
    0.006026         -0.010507         -0.0028          5         -0.243902         -0.609756
    0.005212         -0.008406         -0.001654          4.695122         -0.304878         -1.036585
    -0.002667         -0.002428         0.003169          6.280488         0.426829         -1.432927
    0.000015         0.006847         0.00527          8.658537         0.030488         -1.189024
    -0.003308         0.024618         0.007927          9.420732         -0.304878         -0.97561
    -0.002061         0.023601         0.018451          6.402439         -0.091463         -1.52439
    -0.000281         0.011849         0.018472          2.012195         0.27439         -1.463415
    0.003095         0.006354         0.009308          -2.042683         0.762195         -1.371951
    0.002281         0.001177         -0.010522          -4.02439         1.280488         -1.554878
    0.005536         -0.003746         -0.008613          -4.054878         1.036585         -1.006098
    0.005014         -0.009051         -0.009625          -2.682927         1.432927         -0.70122
    0.00284         -0.011733         -0.00184          -0.670732         1.95122         -0.97561
    -0.003002         -0.009582         0.007903          1.463415         2.012195         -0.70122
    -0.006308         -0.000048         0.010619          2.713415         1.859756         -0.548781
    -0.008366         0.013633         0.013964          2.682927         1.493902         -0.792683
    -0.011576         0.014422         0.014687          0.914634         1.646342         -1.432927
    -0.001644         -0.000572         0.001007          -2.042683         1.52439         -1.95122
    -0.000924         -0.010418         -0.00603          -2.530488         1.280488         -1.798781
    -0.00445         -0.01185         -0.00873          -0.823171         1.25         -1.493902
    -0.000435         -0.007722         -0.002883          1.432927         0.823171         -1.463415
    -0.001911         0.00183         -0.004845          2.012195         0.548781         -0.97561
    0.006479         0.010644         0.001593          1.798781         0.121951         -1.341463
    0.011824         0.008906         0.000493          1.128049         -0.27439         -1.25
