      acc_x            acc_y            acc_z               ang_x             ang_y            ang_z



    0.073828         -0.620313         0.51875          null         null         null
    0.059258         -0.505039         0.414219          null         null         null
    0.047406         -0.404227         0.334305          null         null         null
    0.037339         -0.315959         0.269202          null         null         null
    0.029871         -0.243588         0.207939          null         null         null
    0.034835         -0.203464         0.145453          -0.335366         -1.829268         1.432927
    0.034704         -0.17117         0.111675          -0.518293         -0.945122         -0.152439
    0.031474         -0.135959         0.091879          0.396341         -0.457317         -0.335366
    0.023812         -0.10076         0.070964          2.743902         0.213415         -0.152439
    0.014948         -0.067717         0.065951          4.72561         0.762195         -0.213415
    0.010786         -0.047728         0.057253          4.72561         1.432927         -0.579268
    0.007653         -0.041308         0.049709          4.695122         1.95122         -0.579268
    0.002997         -0.033827         0.041329          5.579268         2.22561         -0.70122
    -0.003071         -0.026085         0.040095          5.396342         2.621951         -0.70122
    -0.006363         -0.023017         0.032662          3.628049         2.926829         -1.006098
    -0.006067         -0.023101         0.032379          3.262195         2.743902         -0.884146
    -0.008955         -0.015746         0.025122          4.054878         2.560976         -0.579268
    -0.010875         -0.006933         0.022246          4.329268         1.95122         -0.182927
    -0.014559         0.000899         0.012719          3.445122         1.554878         -0.335366
    -0.012234         0.00443         0.004902          2.591464         0.914634         -0.518293
    -0.004904         -0.000362         0.004507          3.231707         0.213415         -1.219512
    -0.000994         -0.004782         0.008293          3.719512         -0.213415         -1.432927
    0.002916         -0.010466         0.008588          3.963415         -0.609756         -1.829268
    0.007802         -0.009154         0.008237          5.030488         -0.731707         -1.829268
    0.006827         0.0042         0.00991          6.189024         -1.036585         -1.036585
    0.009954         0.00297         0.001483          5.609756         -1.402439         -0.792683
    0.00933         0.001399         0.001772          5.579268         -1.341463         -0.670732
    0.011371         0.005026         0.003566          5.54878         -1.036585         -1.036585
    0.010464         0.002849         0.001486          5.54878         -0.731707         -1.219512
    0.007199         0.002084         0.00236          6.128049         -0.457317         -0.945122
    0.008103         0.006745         0.002279          7.073171         -0.335366         -1.036585
    0.007459         0.002271         0.001823          7.042683         -0.060976         -0.914634
    0.002647         0.005723         0.009662          7.408537         0.640244         -1.310976
    0.00036         0.007899         0.011831          6.737805         0.97561         -1.006098
    -0.000884         -0.000126         0.005558          5.152439         1.036585         -0.70122
    -0.010864         -0.003617         0.007181          4.908537         1.25         -0.640244
    -0.004003         0.006482         0.009847          6.189024         1.158537         -0.792683
    -0.008671         0.00792         -0.000131          5.823171         0.884146         -0.365854
    -0.0085         0.004383         -0.0003          5.945122         0.945122         -1.189024
    -0.0068         0.011709         -0.000045          6.95122         1.097561         -1.52439
    -0.001534         0.005852         0.009339          7.591464         1.128049         -1.859756
    0.003461         0.007025         0.003175          4.512195         0.243902         -1.128049
    -0.000747         -0.005903         -0.001562          2.103659         0.731707         -1.920732
    -0.002941         -0.006871         0.006954          4.512195         1.067073         -2.835366
    0.000772         0.005636         0.011422          8.445122         0.762195         -3.841464
    0.001008         0.001774         0.009333          9.207317         0.091463         -3.323171
    -0.002904         0.005521         0.011763          9.939025         0.609756         -3.109756
    0.001778         0.01594         0.016833          10.884147         1.493902         -3.963415
