      acc_x            acc_y            acc_z               ang_x             ang_y            ang_z



    0.103711         -0.587109         0.520508          null         null         null
    0.083164         -0.466758         0.419336          null         null         null
    0.061062         -0.378875         0.330586          null         null         null
    0.040647         -0.304663         0.276773          1.554878         0.579268         4.481708
    0.033885         -0.236699         0.217122          -1.585366         2.957317         6.463415
    0.025741         -0.192484         0.161979          -1.95122         3.658537         6.128049
    0.022155         -0.150862         0.141302          -1.25         3.384146         6.128049
    0.005419         -0.14569         0.098393          -3.353659         3.20122         7.042683
    -0.00211         -0.120653         0.083402          -0.457317         3.04878         5.884147
    0.003195         -0.107265         0.082542          1.067073         1.920732         5.457317
    -0.000178         -0.095968         0.050408          0.579268         0.945122         5.884147
    -0.001119         -0.060368         0.024702          2.347561         0.640244         4.939024
    -0.000895         -0.032084         0.013707          5.121951         0.060976         4.02439
    -0.000326         -0.027034         0.017411          8.170732         -0.396341         3.353659
    0.007357         -0.006393         0.037171          10.670732         -1.25         3.04878
    0.004713         -0.027185         0.017237          9.359756         -1.463415         2.987805
    0.005529         -0.005537         0.018867          12.926829         -1.463415         2.347561
    0.006571         0.007485         0.016852          13.414635         -1.859756         2.042683
    0.007015         0.002667         0.021684          11.341464         -2.317073         1.95122
    0.00737         0.000767         0.023988          9.756098         -2.408537         1.768293
    0.004919         0.000027         0.027394          9.02439         -2.256098         2.22561
    0.001396         0.004514         0.026798          9.268293         -2.103659         2.591464
    -0.002399         0.009861         0.027298          8.871951         -1.737805         2.469512
    -0.005825         0.012381         0.013635          7.621952         -1.463415         2.286585
    -0.00798         0.00346         0.011689          6.25         -1.25         2.408537
    -0.004236         0.006674         0.013648          5.487805         -1.128049         2.256098
    -0.003779         -0.00052         0.007598          4.695122         -1.158537         2.347561
    0.001469         -0.001979         0.00393          5.213415         -1.371951         2.347561
    -0.001364         -0.000411         0.00666          5.243903         -1.310976         2.317073
    0.002815         0.003968         0.003179          4.054878         -1.310976         1.798781
    0.000299         0.004346         -0.003316          2.926829         -1.737805         2.439024
    -0.001128         0.007579         0.002425          2.804878         -1.890244         2.682927
    -0.003637         -0.001164         0.0078          2.439024         -1.737805         2.5
    -0.001933         0.005124         0.007802          2.134146         -1.219512         1.981707
    -0.001156         0.003904         0.003312          1.128049         -0.914634         1.615854
    -0.000534         0.002732         0.001673          0.060976         -0.97561         1.615854
    0.003284         -0.000353         0.003096          0.579268         -0.762195         1.707317
    0.000674         0.007139         0.006774          2.073171         -0.518293         2.073171
    0.00132         0.002196         -0.005323          1.676829         -0.152439         1.493902
    -0.002069         -0.007423         -0.009532          1.798781         -0.365854         1.463415
    -0.004194         -0.006134         0.002921          2.317073         -0.182927         1.25
    -0.002574         -0.005298         0.006829          2.317073         0.335366         1.554878
    -0.007528         0.006113         0.005463          2.256098         0.640244         2.073171
    -0.006413         0.00118         0.001441          0.762195         0.731707         1.981707
    -0.002201         0.000553         -0.001972          1.097561         1.371951         1.128049
    -0.007425         -0.002878         -0.000015          4.29878         2.012195         1.25
    -0.001447         0.028948         0.009949          6.310976         1.920732         1.036585
    0.002162         -0.008678         -0.003174          3.932927         2.22561         0.304878
    0.000363         -0.009677         -0.001563          5.54878         2.073171         0.609756
