      acc_x            acc_y            acc_z               ang_x             ang_y            ang_z



    0.138672         -0.567383         0.554297          null         null         null
    0.112891         -0.45         0.452813          null         null         null
    0.089336         -0.354336         0.368305          null         null         null
    0.070297         -0.274289         0.28937          null         null         null
    0.04823         -0.204588         0.234231          null         null         null
    0.038779         -0.168748         0.176056          null         null         null
    0.036492         -0.138905         0.145337          null         null         null
    0.032514         -0.114444         0.122129          null         null         null
    0.026792         -0.093118         0.102586          null         null         null
    0.013817         -0.07469         0.072694          null         null         null
    0.005975         -0.062095         0.046827          null         null         null
    0.006538         -0.057294         0.045274          2.835366         -0.396341         4.390244
    0.002105         -0.042124         0.041297          0.213415         1.371951         1.402439
    0.00188         -0.02159         0.036163          -0.548781         1.798781         1.006098
    0.004433         -0.020787         0.02229          -1.280488         1.920732         0.762195
    0.00589         -0.021903         0.010996          -1.463415         1.920732         1.006098
    0.007056         -0.026312         0.008797          -1.554878         1.737805         1.219512
    0.003887         -0.027495         0.0086          -0.030488         1.432927         1.128049
    0.003696         -0.020433         0.007466          1.95122         1.067073         1.646342
    -0.005637         -0.014393         0.005973          2.957317         0.487805         2.347561
    -0.009002         -0.011515         -0.006159          4.512195         0.030488         2.012195
    -0.007983         -0.021321         -0.012154          8.75         -0.213415         1.432927
    -0.006582         -0.013932         -0.005622          16.310976         -0.731707         1.310976
    0.000008         -0.012317         -0.000591          23.536587         -1.463415         1.676829
    0.006842         0.017685         0.042105          29.969513         -1.52439         1.981707
    0.000396         0.066101         0.079973          27.469513         0.182927         2.103659
    0.006176         0.061279         0.055775          15.823171         -0.243902         1.768293
    0.008456         0.038867         0.043058          6.310976         0.884146         1.341463
    0.007742         0.03168         0.03054          2.926829         2.378049         -0.030488
    0.003068         -0.013719         0.020526          0.670732         2.134146         1.189024
    0.000502         -0.062733         0.013882          1.067073         3.414634         3.292683
    -0.003114         -0.036319         0.015793          6.067073         6.341464         3.902439
    -0.016749         0.035984         -0.000256          4.695122         9.176829         3.597561
    -0.034884         0.058865         -0.039854          -3.993902         10.823171         2.22561
    -0.035329         0.047483         -0.033445          -7.835366         12.22561         -0.487805
    -0.029826         0.034666         -0.021092          -9.176829         11.829268         -1.402439
    -0.009212         -0.029884         -0.035038          -12.865854         10.060976         -1.646342
    0.022513         -0.076837         -0.033108          -11.067074         8.567074         -1.341463
    0.033831         -0.081196         -0.02551          -4.756098         5.823171         0.823171
    0.068276         -0.064371         -0.017674          0.426829         2.073171         2.957317
    0.074542         -0.049739         -0.041678          2.439024         -0.97561         6.036585
    0.047915         0.031888         -0.020842          13.292684         -0.853659         5.091464
    0.039504         0.031956         0.00481          14.02439         -4.207317         5.945122
    0.047033         0.000565         -0.016659          7.134147         -8.445122         8.20122
    0.061454         0.00553         -0.026023          4.207317         -13.140244         9.207317
    0.045257         -0.019795         -0.004412          2.713415         -14.908537         10.27439
    0.034448         -0.032633         0.012877          4.329268         -16.524391         11.859756
    -0.005449         -0.005989         0.037254          6.493903         -15.97561         13.47561
    -0.060805         0.022748         0.042499          2.560976         -15.27439         15
    -0.097472         0.049058         0.006655          -2.256098         -15         13.719513
    -0.141845         0.058387         0.010793          -3.04878         -13.567074         11.920732
