      acc_x            acc_y            acc_z               ang_x             ang_y            ang_z



    0.127734         -0.581641         0.53457          null         null         null
    0.104141         -0.471172         0.423164          null         null         null
    0.084289         -0.371469         0.342242          null         null         null
    0.067431         -0.286238         0.280825          null         null         null
    0.04789         -0.232701         0.225051          2.5         1.585366         0.884146
    0.041828         -0.183231         0.180236          2.164634         0.213415         -2.286585
    0.033853         -0.147952         0.141064          1.798781         -0.121951         -2.164634
    0.030207         -0.118362         0.106406          2.256098         -0.365854         -1.219512
    0.025728         -0.097033         0.074773          2.713415         -0.548781         0.030488
    0.023903         -0.077236         0.06685          3.079268         -0.396341         1.128049
    0.02088         -0.061593         0.056605          2.926829         -0.091463         1.798781
    0.013384         -0.049861         0.04587          2.835366         0.152439         1.798781
    0.001723         -0.045943         0.043727          1.25         -0.365854         2.77439
    -0.002528         -0.045739         0.022286          0.304878         -0.670732         2.926829
    0.003642         -0.015302         0.031696          7.408537         0.152439         0.457317
    0.006624         0.008071         0.050552          9.908537         -0.27439         0.640244
    0.006081         -0.003114         0.036926          4.756098         -0.457317         1.829268
    0.004669         -0.006592         0.024072          1.615854         -0.579268         1.95122
    0.002173         -0.011329         0.012812          0.609756         -0.426829         1.615854
    -0.00041         -0.012774         0.007125          0.030488         -0.823171         1.493902
    0.000648         -0.017641         -0.007972          0.945122         -0.823171         0.731707
    0.006183         0.005419         0.006708          2.682927         -0.823171         -0.152439
    0.008071         -0.006407         -0.002641          0.182927         -1.006098         0.426829
    0.002746         -0.007079         -0.006996          0.030488         -0.792683         0.914634
    0.002587         -0.007616         -0.005597          1.95122         -0.396341         0.518293
    0.001679         -0.002382         -0.011118          3.20122         0.030488         0.487805
    -0.001782         -0.00132         -0.010652          4.329268         0.426829         -0.182927
    -0.000644         -0.003595         0.001049          6.707317         0.70122         -0.304878
    -0.005789         0.00064         0.005136          8.780488         0.823171         0.091463
    -0.009514         0.012035         0.018952          9.054878         1.310976         -0.27439
    -0.010736         0.010995         0.022193          7.804878         1.798781         -0.640244
    -0.010737         0.006648         0.010333          6.52439         2.469512         -0.792683
    -0.00566         -0.001322         0.000844          6.036585         2.987805         -1.463415
    -0.000427         0.001481         0.00966          6.067073         3.20122         -2.408537
    0.002784         -0.008385         0.004993          6.707317         3.871951         -3.140244
    0.006719         -0.008661         0.016104          9.969512         4.115854         -3.323171
    0.007914         -0.000679         0.018743          11.981708         4.786585         -3.658537
    0.018832         0.003949         0.019096          13.323171         5         -4.542683
    0.017018         0.030112         0.018597          13.170732         5.243903         -4.512195
    0.02338         0.03991         -0.004068          8.628049         4.72561         -3.932927
    0.024564         0.036811         -0.014973          4.695122         3.20122         -2.896342
    0.029612         0.019097         -0.004166          2.865854         1.707317         -1.615854
    0.03658         0.001997         0.001941          2.896342         0.030488         0.152439
    0.043131         -0.022231         -0.000205          3.841464         -1.798781         2.164634
    0.07845         -0.048058         -0.006414          4.02439         -6.128049         5.609756
    0.062565         -0.047626         -0.028764          7.073171         -6.310976         8.628049
    0.024271         -0.030484         -0.027894          17.286585         -5.97561         9.45122
    0.041682         0.075418         -0.004933          21.432928         -11.554878         11.79878
