      acc_x            acc_y            acc_z               ang_x             ang_y            ang_z



    0.105273         -0.58457         0.540039          null         null         null
    0.094961         -0.462383         0.434961          null         null         null
    0.076359         -0.359555         0.355586          null         null         null
    0.058939         -0.284909         0.287594          null         null         null
    0.038557         -0.225388         0.225778          null         null         null
    0.020299         -0.179725         0.174763          null         null         null
    0.005888         -0.154131         0.13649          null         null         null
    -0.004274         -0.142836         0.109583          1.341463         -0.884146         -0.030488
    -0.002443         -0.108019         0.082979          0.243902         0.945122         -1.493902
    0.004686         -0.074306         0.06736          2.286585         0.304878         -1.219512
    0.013905         -0.054171         0.059552          3.323171         -0.243902         -1.128049
    0.019327         -0.045681         0.052915          2.560976         -0.70122         -1.310976
    0.022493         -0.03674         0.043894          0.518293         -1.402439         -1.463415
    0.018776         -0.038376         0.034139          -0.396341         -2.134146         -1.463415
    0.008966         -0.028748         0.031999          1.371951         -2.896342         -0.884146
    0.005024         -0.014991         0.028724          3.04878         -3.658537         -0.457317
    0.000894         -0.006133         0.020831          3.231707         -4.085366         -0.030488
    0.000716         -0.004125         0.006899          2.195122         -4.329268         0.335366
    -0.00392         -0.002519         0.001418          0.823171         -4.268293         0.640244
    -0.006065         -0.006312         -0.003944          -0.640244         -4.146341         0.884146
    -0.007196         -0.018917         -0.007452          -0.487805         -4.085366         1.402439
    -0.004194         -0.01943         -0.003618          1.463415         -4.176829         1.463415
    0.00641         -0.014958         0.007848          2.682927         -3.902439         1.158537
    0.00962         -0.014115         0.009403          2.835366         -3.810976         1.189024
    0.011212         -0.002503         0.00928          2.957317         -3.109756         1.128049
    0.010923         0.010888         0.003518          1.493902         -2.560976         0.670732
    0.005222         0.010468         0.001057          -0.426829         -2.408537         -0.152439
    0.004373         0.005054         0.002017          -0.609756         -2.560976         -0.640244
    0.004671         -0.00416         0.000637          0.70122         -2.469512         -1.128049
    0.006471         -0.00157         0.011838          2.347561         -2.5         -1.158537
    0.006153         -0.003404         0.008884          2.286585         -2.408537         -0.884146
    0.005899         -0.002723         0.002811          2.134146         -2.317073         -0.823171
    0.000618         0.002313         -0.003806          1.310976         -2.042683         -0.27439
    -0.001459         0.006148         -0.014568          0.670732         -1.890244         0.426829
    -0.004878         0.004723         -0.009506          1.006098         -1.493902         0.762195
    -0.000973         0.009442         -0.0078          2.042683         -1.310976         0.97561
    0.001956         0.003648         -0.002529          1.981707         -0.823171         0.945122
    0.001956         -0.002746         0.007547          2.22561         -0.121951         0.731707
    0.002932         -0.010791         0.012483          2.652439         0.609756         0.396341
    0.003712         -0.009023         0.008424          3.902439         1.219512         0.335366
    0.002384         -0.001554         0.002833          4.176829         1.036585         0.731707
    -0.00571         -0.006908         -0.012578          0.97561         0.457317         1.798781
    -0.007693         0.000919         -0.00889          2.408537         0.335366         1.189024
    -0.008498         0.012649         -0.004964          6.036585         -0.518293         1.402439
    -0.012267         0.000354         -0.009244          8.231708         -1.676829         2.012195
    -0.009618         0.003017         -0.005442          12.347561         -2.195122         2.256098
    -0.008476         0.009836         0.002482          16.981709         -2.682927         2.103659
    -0.003851         0.008259         0.004915          22.652439         -2.804878         2.073171
    -0.004253         0.018131         0.011745          29.481709         -2.408537         2.073171
