      acc_x            acc_y            acc_z               ang_x             ang_y            ang_z



    0.074219         -0.604492         0.501367          null         null         null
    0.038281         -0.472852         0.41418          null         null         null
    0.017148         -0.382578         0.329          null         null         null
    0.012742         -0.309383         0.269255          null         null         null
    0.013709         -0.270748         0.210521          null         null         null
    0.008233         -0.222263         0.163339          null         null         null
    0.006782         -0.163748         0.146882          null         null         null
    0.007965         -0.129826         0.127076          null         null         null
    0.022973         -0.097806         0.080567          0.609756         -1.280488         5.54878
    0.024629         -0.073948         0.058985          0.27439         -4.390244         3.170732
    0.024         -0.063651         0.048946          1.646342         -5.152439         2.286585
    0.023692         -0.05971         0.051461          2.286585         -5.609756         1.95122
    0.017977         -0.064955         0.039216          2.134146         -5.091464         2.652439
    0.011257         -0.028136         0.033912          4.420732         -4.359756         1.981707
    0.008029         -0.010009         0.01795          2.591464         -3.841464         1.006098
    0.009548         -0.010546         0.003032          0.213415         -3.719512         1.067073
    0.009201         -0.009999         -0.006364          0.884146         -3.658537         0.853659
    0.005994         -0.014054         -0.008802          2.195122         -3.536585         0.853659
    0.004209         -0.012415         -0.001182          3.47561         -3.04878         0.670732
    0.001805         -0.012471         0.005304          3.140244         -2.256098         0.213415
    -0.00383         -0.007829         0.006392          1.95122         -1.493902         0.060976
    -0.008533         -0.00763         0.000817          1.128049         -0.426829         -0.091463
    -0.01249         -0.008838         0.00456          1.95122         0.70122         0.030488
    -0.016242         -0.010586         0.004624          2.256098         1.615854         0.365854
    -0.009087         -0.013547         -0.002746          3.140244         1.920732         0.060976
    -0.005707         -0.003221         0.0021          4.786585         2.012195         0.060976
    0.005004         0.011095         0.010274          5.27439         2.378049         -0.426829
    0.008886         0.013954         0.012321          4.176829         2.22561         -0.335366
    0.005351         0.006867         0.015716          3.231707         2.22561         -0.243902
    -0.001774         0.000415         0.014135          2.77439         2.042683         -0.213415
    -0.002786         -0.005722         0.007011          2.073171         1.493902         -0.213415
    -0.008284         -0.007898         0.004828          2.378049         1.219512         -0.27439
    -0.004478         -0.006709         0.00269          3.384146         0.97561         -1.036585
    -0.004169         0.000687         -0.002535          3.597561         0.670732         -1.128049
    -0.003335         0.003675         -0.002028          3.231707         0.70122         -1.493902
    -0.000324         0.00294         -0.001818          3.506098         0.609756         -1.676829
    -0.000845         -0.001359         -0.009071          5.396342         0.670732         -2.012195
    0.001668         0.002233         -0.00257          8.109756         0.792683         -1.859756
    0.004264         0.00413         -0.001275          9.908537         0.70122         -1.920732
    0.004583         0.012093         0.003668          11.554878         0.304878         -2.042683
    0.001713         0.007331         0.011919          12.713415         0.060976         -2.134146
    -0.002145         0.003716         0.015199          14.45122         0.27439         -2.22561
    -0.001325         0.004145         0.013917          16.585365         0.365854         -2.408537
    -0.002623         0.002535         0.008009          18.689024         0.426829         -2.195122
    0.011378         0.00945         0.031602          21.280489         0.487805         -2.195122
    0.004415         0.039396         0.032704          19.817074         1.52439         -1.829268
    0.013688         0.043431         0.031046          16.981709         1.554878         -3.414634
    0.009779         0.040408         0.03636          14.329268         1.371951         -2.195122
    0.011534         0.019436         0.03026          9.634147         0.762195         -0.823171
    0.012743         -0.009451         0.035731          8.231708         1.890244         -0.884146
