      acc_x            acc_y            acc_z               ang_x             ang_y            ang_z



    0.083008         -0.571875         0.539258          null         null         null
    0.061133         -0.448906         0.427695          null         null         null
    0.054961         -0.367914         0.345867          null         null         null
    0.041039         -0.299019         0.278256          null         null         null
    0.03205         -0.246442         0.230808          null         null         null
    0.023882         -0.19852         0.193631          null         null         null
    0.016957         -0.153348         0.160569          null         null         null
    0.011613         -0.119748         0.115955          null         null         null
    0.013978         -0.092088         0.076553          1.158537         2.469512         -1.036585
    0.010206         -0.080116         0.071985          0.884146         2.682927         -1.646342
    0.011485         -0.071514         0.065596          0.640244         2.591464         -1.768293
    0.006063         -0.057602         0.050328          0.97561         2.378049         -1.219512
    0.003288         -0.034168         0.042216          1.036585         2.286585         -1.219512
    0.00224         -0.021279         0.03221          0.152439         1.95122         -1.310976
    0.00062         -0.017609         0.025768          0.030488         1.585366         -1.25
    -0.00009         -0.015064         0.017099          0.609756         1.25         -1.676829
    -0.003783         -0.010489         0.016218          0.792683         1.036585         -1.676829
    -0.005565         -0.014836         0.012193          0.487805         0.731707         -1.798781
    -0.002304         -0.014994         0.007411          0.97561         0.182927         -1.768293
    0.002844         -0.009066         0.008858          1.554878         -0.213415         -1.463415
    0.004229         -0.008229         0.005915          1.493902         -0.487805         -1.219512
    0.00143         -0.001505         0.002779          1.371951         -0.609756         -1.189024
    0.001534         0.002116         0.006129          1.280488         -0.518293         -1.432927
    0.004353         0.001888         0.004513          1.036585         -0.640244         -1.158537
    0.003091         -0.002591         0.003805          0.609756         -0.457317         -0.853659
    0.007161         -0.005393         -0.000862          1.006098         -0.091463         -0.396341
    0.006119         0.004279         0.002826          1.768293         0.243902         -0.121951
    0.004309         0.000103         0.001675          0.609756         0.335366         -0.152439
    0.001885         0.000278         -0.002762          -0.365854         0.70122         -0.091463
    -0.001031         0.002566         -0.002405          -0.70122         0.792683         0.030488
    -0.00102         -0.003807         -0.003291          -0.731707         0.579268         -0.213415
    -0.002379         -0.01203         0.004008          -0.182927         0.426829         -0.182927
    -0.002294         -0.009428         0.00887          0.762195         0.609756         -0.27439
    -0.00164         0.002809         0.004557          0.945122         0.792683         0.091463
    -0.002483         0.002833         -0.002018          0.365854         0.762195         0
    -0.003549         0.006368         -0.003177          0.762195         0.762195         -0.518293
    -0.000886         0.005094         -0.003323          1.097561         0.884146         -1.006098
    -0.000904         -0.003932         -0.005002          1.432927         0.792683         -1.310976
    0.001816         -0.003927         -0.002244          3.414634         0.853659         -1.493902
    0.002624         -0.004509         0.000549          5.121951         0.670732         -1.158537
    0.005615         -0.00556         -0.001905          6.676829         0.640244         -1.341463
    0.005664         -0.000737         -0.000352          9.176829         0.304878         -0.97561
    0.013125         0.007027         0.009679          9.756098         0.213415         -0.640244
    0.015187         0.017536         0.012236          6.341464         0.152439         -0.365854
    0.017814         0.016568         0.004515          1.768293         0.030488         -1.128049
    0.027532         -0.004324         -0.013771          -0.670732         -0.426829         -1.189024
    0.036479         -0.014201         -0.013946          0.335366         -1.707317         -0.030488
    0.039925         -0.021322         -0.017993          2.042683         -3.567073         1.280488
    0.035065         -0.019792         -0.007754          5.70122         -5.091464         1.615854
