      acc_x            acc_y            acc_z               ang_x             ang_y            ang_z



    0.09043         -0.570508         0.545703          null         null         null
    0.071562         -0.456602         0.435391          null         null         null
    0.050805         -0.376805         0.330734          -0.487805         0.97561         0
    0.0383         -0.302811         0.258923          -1.036585         0.792683         -0.121951
    0.034156         -0.244593         0.207139          -1.006098         0.853659         0.396341
    0.031621         -0.195674         0.179383          -0.487805         0.792683         0.945122
    0.029789         -0.161617         0.146045          -0.670732         0.70122         1.402439
    0.024222         -0.13027         0.110782          -1.067073         0.518293         2.134146
    0.019182         -0.102068         0.082961          -0.914634         0.853659         1.859756
    0.019252         -0.083607         0.066369          -0.914634         0.914634         1.341463
    0.021066         -0.070402         0.052509          -0.518293         0.579268         1.25
    0.017634         -0.057884         0.042398          0.884146         0.487805         1.128049
    0.014302         -0.037909         0.033723          1.676829         0.182927         1.006098
    0.010856         -0.031304         0.025611          2.256098         0.182927         0.609756
    0.004193         -0.024652         0.022833          3.140244         0.091463         0.365854
    0.002573         -0.018355         0.021196          3.384146         0.213415         0.396341
    0.000691         -0.01566         0.015394          3.536585         0.487805         -0.091463
    -0.002572         -0.010575         0.007823          3.719512         0.457317         -0.304878
    -0.004987         -0.007093         0.01329          4.542683         0.27439         -0.457317
    0.000112         -0.008213         0.012976          5.884147         0.182927         -0.335366
    -0.000887         0.002804         0.016435          6.95122         0.396341         0.060976
    -0.001882         0.006931         0.016468          6.006098         0.792683         0
    0.000252         0.000467         0.009268          4.115854         0.97561         -0.121951
    -0.001361         0.000569         0.007219          3.536585         0.97561         -0.060976
    -0.000112         -0.004623         0.007533          3.780488         1.006098         -0.182927
    -0.001261         0.000794         0.01423          5.060976         0.945122         0.030488
    0.002702         0.006299         0.021345          5.243903         0.97561         0.426829
    0.000208         0.008555         0.017857          3.384146         0.945122         0.670732
    -0.002568         0.008602         0.011356          0.762195         1.097561         0.762195
    -0.004007         0.002975         0.000686          -1.25         1.067073         0.487805
    -0.000862         -0.005823         -0.002771          -1.646342         1.25         0.243902
    0.001263         -0.009737         -0.010225          -0.030488         1.006098         0.213415
    0.002769         -0.008961         -0.00486          2.530488         0.914634         -0.121951
    -0.00052         -0.004044         0.002753          3.506098         0.670732         0.304878
    -0.001783         0.000671         0.008452          3.658537         0.670732         0.030488
    -0.008067         -0.001026         -0.002027          3.810976         0.213415         0.426829
    -0.009383         -0.004141         -0.0067          4.329268         0.213415         0
    -0.004382         0.000008         -0.005165          5.609756         0.182927         -0.731707
    0.000596         -0.008978         -0.005499          7.804878         0         -0.884146
    -0.00382         -0.005229         0.001656          11.310976         0.121951         -0.548781
    -0.006767         0.00402         0.006598          14.085366         0.487805         -0.70122
    -0.014398         0.011224         -0.003901          16.646341         1.128049         -1.737805
    -0.015425         0.014643         -0.007223          18.231709         0.914634         -2.103659
    -0.016246         -0.006254         -0.023942          19.939024         0.640244         -2.469512
    -0.0087         0.006129         0.003503          22.682928         -0.152439         -1.920732
    0.003782         0.023067         0.016474          21.615854         1.189024         -3.689024
    -0.006349         0.02529         0.021187          21.25         2.621951         -3.963415
    -0.001954         0.030974         0.012067          16.981709         2.347561         -2.469512
