      acc_x            acc_y            acc_z               ang_x             ang_y            ang_z



    0.166406         -0.584375         0.519336          null         null         null
    0.121992         -0.467695         0.417227          null         null         null
    0.093688         -0.376305         0.342766          null         null         null
    0.07163         -0.296942         0.277533          null         null         null
    0.060038         -0.230327         0.23062          null         null         null
    0.056624         -0.183871         0.18059          null         null         null
    0.037487         -0.092019         0.14623          1.554878         -0.243902         4.268293
    0.052841         -0.154865         0.078898          -12.77439         -1.432927         -0.426829
    0.026648         -0.11022         0.069173          -5.27439         1.463415         -2.073171
    0.018193         -0.07216         0.07487          1.310976         0.97561         -0.792683
    0.008305         -0.069838         0.058724          1.585366         0.487805         -1.341463
    0.007816         -0.0463         0.057331          2.347561         -0.304878         -1.52439
    0.01094         -0.02786         0.047427          1.067073         -0.945122         -2.012195
    0.014416         -0.020726         0.035988          -1.707317         -1.402439         -1.859756
    0.01915         -0.020096         0.019611          -4.115854         -1.554878         -1.128049
    0.017664         -0.026819         0.006509          -5.091464         -1.219512         0.27439
    0.013936         -0.02419         0.002278          -4.45122         -0.396341         1.646342
    0.005094         -0.026969         0.000455          -3.231707         0.060976         2.865854
    -0.001784         -0.022161         0.001731          -1.554878         0.70122         2.835366
    -0.006896         -0.013627         0.013885          -0.27439         0.823171         1.95122
    -0.003369         0.000426         0.017553          -0.670732         0.27439         1.158537
    0.001993         -0.00005         0.016972          -2.835366         -0.182927         0.579268
    0.003352         -0.002774         0.006742          -4.908537         -0.640244         0.945122
    0.003658         -0.011008         -0.002614          -5.914634         -0.823171         1.219512
    0.001364         -0.014861         -0.008537          -5.518293         -1.371951         1.798781
    -0.001839         -0.012084         -0.010931          -4.237805         -1.585366         1.707317
    -0.003229         -0.011621         -0.006206          -2.77439         -1.707317         1.25
    -0.000239         -0.003437         -0.008285          -1.189024         -1.890244         1.036585
    0.00059         0.000571         0.001966          -0.426829         -1.707317         0.70122
    0.003988         0.004753         0.003721          -0.365854         -1.310976         0.731707
    0.00651         -0.010455         -0.002883          0.152439         -0.426829         1.25
    -0.000456         0.009019         0.003358          3.231707         0.914634         1.798781
    0.001198         0.000965         0.001905          1.859756         0.792683         1.615854
    -0.000409         0.000577         -0.00707          0.97561         1.158537         1.158537
    -0.004233         -0.004031         -0.006828          2.103659         1.646342         1.036585
    -0.008074         -0.004396         -0.002142          2.22561         1.768293         0.548781
    -0.006069         -0.006056         -0.004057          2.439024         1.615854         -0.121951
    -0.004855         -0.001134         -0.001097          4.390244         1.402439         -1.036585
    0.001389         0.004562         0.009083          5.853659         0.853659         -1.676829
    0.000916         0.006774         0.013126          5.97561         0.548781         -1.737805
    -0.002392         0.011083         0.013626          5.030488         0.304878         -1.615854
    0.001797         0.008671         0.015979          3.445122         0.152439         -1.737805
    0.003586         0.007523         0.01083          1.463415         -0.091463         -1.463415
    0.000721         0.006214         0.005344          -0.121951         -0.213415         -1.280488
    0.001162         -0.002646         -0.006272          -1.036585         -0.426829         -1.158537
    0.001125         -0.009539         -0.008533          -0.335366         -0.426829         -1.219512
    0.004806         -0.005287         -0.011319          1.128049         0         -1.615854
    0.002478         -0.00091         0.000515          2.621951         0.030488         -1.189024
