      acc_x            acc_y            acc_z               ang_x             ang_y            ang_z



    0.024805         -0.603906         0.505078          null         null         null
    0.023555         -0.496211         0.400547          null         null         null
    0.022164         -0.404781         0.317117          null         null         null
    0.018708         -0.326559         0.258381          null         null         null
    0.017701         -0.261833         0.208072          null         null         null
    0.024903         -0.178412         0.187356          10.609756         -3.079268         0.853659
    0.020508         -0.13648         0.142072          10.823171         -1.52439         -0.426829
    0.019727         -0.095707         0.120299          7.195122         -1.310976         -1.097561
    0.02086         -0.090042         0.08745          2.896342         -0.731707         -1.707317
    0.016102         -0.083167         0.067811          2.286585         -0.182927         -1.493902
    0.0121         -0.069658         0.058351          2.804878         0.762195         -1.585366
    0.005579         -0.058461         0.053126          2.682927         1.341463         -0.97561
    0.001533         -0.049503         0.03293          2.073171         1.768293         -0.884146
    -0.005609         -0.034134         0.025758          3.04878         1.829268         -0.884146
    -0.007808         -0.023791         0.02549          4.268293         2.256098         -1.036585
    -0.01191         -0.013369         0.023712          5.304878         2.804878         -1.493902
    -0.015192         -0.010695         0.018384          6.341464         2.804878         -1.920732
    -0.01313         -0.016369         0.017246          7.530488         2.987805         -2.682927
    -0.005426         -0.018564         0.020242          8.689025         3.262195         -3.323171
    -0.004927         -0.017195         0.018733          10.121951         3.628049         -3.810976
    0.005629         -0.019224         -0.000248          12.77439         3.658537         -4.115854
    0.005675         -0.008739         -0.012308          17.408537         3.353659         -3.963415
    0.022899         -0.00328         0.00031          23.445122         1.981707         -3.902439
    0.029062         0.016907         0.016264          27.469513         0.914634         -3.079268
    0.035359         0.034815         0.030394          25.70122         -0.457317         -1.554878
    0.042545         0.035469         0.040526          20.182928         -2.134146         -0.365854
    0.039895         0.027985         0.047655          12.957317         -2.439024         1.737805
    0.044611         0.004224         0.020546          8.109756         -3.506098         2.621951
    0.025142         -0.009902         0.006866          6.280488         -5.060976         5.030488
    0.013083         -0.004602         -0.007397          4.847561         -6.981708         6.402439
    0.010075         0.019561         0.007949          3.597561         -8.506098         6.463415
    -0.035104         -0.016578         -0.009656          3.445122         -8.689025         9.176829
    -0.06031         0.032832         0.012197          7.77439         -9.634147         10.457317
    -0.104498         0.034664         0.009562          2.103659         -8.689025         9.969512
    -0.114848         0.015817         0.029329          -0.030488         -6.219512         6.79878
    -0.113558         0.037068         0.061159          7.743903         -2.256098         2.22561
    -0.095534         0.076529         0.102052          15.121952         3.414634         -3.170732
    -0.044396         0.077044         0.06836          11.829268         4.939024         -5.884147
    -0.02829         -0.009264         -0.018944          0.060976         5.640244         -6.280488
    0.011157         0.005284         0.023712          6.920732         11.402439         -10.213415
    0.071621         0.029618         0.043579          10.945122         13.871951         -12.347561
    0.108664         -0.017516         -0.000098          5.884147         15.152439         -13.231708
    0.126189         -0.013427         -0.025078          6.158537         14.786586         -13.079268
    0.12849         -0.04414         -0.067328          2.926829         11.676829         -11.067074
    0.121152         -0.06207         -0.096441          -1.798781         6.737805         -7.408537
    0.097507         -0.060984         -0.121684          -4.72561         0.670732         -3.323171
    0.059842         -0.055623         -0.118636          -4.085366         -4.512195         0.091463
    0.028537         -0.009342         -0.052331          3.323171         -6.371952         2.195122
