      acc_x            acc_y            acc_z               ang_x             ang_y            ang_z



    0.044336         -0.608008         0.500195          null         null         null
    0.03957         -0.483281         0.409336          null         null         null
    0.027555         -0.395414         0.334695          3.018293         2.256098         0.060976
    0.019505         -0.307737         0.266975          4.603659         9.72561         -6.128049
    0.016385         -0.237206         0.217291          2.652439         9.146341         -5.945122
    0.017014         -0.188202         0.169731          0.060976         8.323171         -4.908537
    0.020838         -0.145679         0.13266          -0.792683         7.164634         -3.963415
    0.011788         -0.132363         0.100464          -0.182927         6.52439         -3.323171
    -0.005414         -0.107063         0.086621          2.469512         5.487805         -1.829268
    -0.013901         -0.084478         0.077695          2.987805         3.841464         -0.304878
    -0.013269         -0.079692         0.057274          0.487805         2.042683         1.036585
    -0.00378         -0.070004         0.045038          0.365854         0.304878         2.713415
    0.000297         -0.04819         0.039741          1.371951         -0.792683         3.384146
    0.001214         -0.035232         0.024176          1.890244         -1.432927         3.628049
    -0.001373         -0.025256         0.021098          2.682927         -2.378049         3.993902
    -0.001879         -0.012978         0.018246          1.646342         -2.835366         4.115854
    -0.000722         -0.028742         0.013034          -0.609756         -3.445122         4.085366
    -0.001164         -0.031587         0.005544          -0.030488         -3.841464         4.207317
    0.000046         -0.03191         0.004826          1.859756         -3.932927         3.597561
    0.009216         -0.023771         -0.007077          3.658537         -4.634147         3.109756
    0.00874         -0.000266         -0.00488          4.786585         -5.152439         2.835366
    0.011484         0.009748         0.000393          5.060976         -5.914634         2.378049
    0.014461         0.007603         0.00422          6.920732         -6.646342         2.256098
    0.020162         0.005301         0.007869          9.573171         -6.737805         2.164634
    0.02238         0.012249         0.015865          11.006098         -6.371952         1.95122
    0.012045         0.02015         0.021872          9.573171         -5.27439         1.341463
    0.002214         0.010847         0.009099          4.207317         -4.207317         1.402439
    -0.006237         -0.002455         -0.003268          -0.121951         -2.865854         0.945122
    -0.006943         -0.006261         -0.013161          -0.579268         -1.646342         -0.121951
    -0.00282         -0.008329         -0.009162          0.792683         -0.670732         -0.609756
    0.003213         -0.005491         -0.003228          2.347561         -0.304878         -0.518293
    -0.001141         -0.001659         0.007769          3.231707         -0.060976         -0.182927
    -0.005014         0.004532         0.012661          4.02439         0.457317         -0.335366
    -0.007527         0.003821         0.010715          4.634147         1.006098         -0.152439
    -0.011295         0.012041         0.006228          4.45122         1.493902         0.182927
    -0.013137         0.005922         0.005764          2.896342         2.073171         -0.304878
    -0.008947         0.001613         0.001877          2.103659         2.408537         -0.518293
    -0.004033         -0.005351         0.004236          3.292683         2.317073         -0.914634
    0.001266         0.000993         0.011982          5.54878         1.768293         -0.762195
    0.005114         0.004896         0.016617          6.219512         1.006098         -0.213415
    0.005263         0.00919         0.016419          5.152439         0.640244         0.213415
    0.002843         0.017313         0.015088          3.018293         0.792683         0.060976
    -0.000264         0.014827         0.005234          1.189024         0.853659         -0.304878
    0.002523         0.002877         0.002039          0.426829         0.548781         -0.365854
    0.001042         -0.007464         -0.00247          1.371951         0.518293         -0.396341
    -0.001315         -0.008705         -0.002562          3.079268         0.304878         -0.457317
    -0.003005         -0.001691         -0.004198          3.993902         0.335366         -0.518293
