      acc_x            acc_y            acc_z               ang_x             ang_y            ang_z



    0.125977         -0.580273         0.543164          null         null         null
    0.094922         -0.464219         0.432773          null         null         null
    0.072031         -0.368445         0.345828          null         null         null
    0.049031         -0.278936         0.277053          null         null         null
    0.036881         -0.23936         0.217346          4.359756         -2.621951         3.170732
    0.038489         -0.19266         0.174462          2.439024         -2.621951         0.97561
    0.038995         -0.160573         0.138789          1.676829         -2.22561         0.792683
    0.032954         -0.124162         0.116109          1.646342         -1.493902         1.189024
    0.016793         -0.089564         0.086833          3.170732         -0.945122         1.006098
    0.016364         -0.081417         0.063021          2.103659         -0.914634         1.676829
    0.0127         -0.065329         0.046901          1.432927         -0.670732         1.432927
    0.018754         -0.048357         0.048849          2.560976         -0.853659         1.25
    0.018909         -0.040638         0.040837          3.262195         -0.70122         0.853659
    0.01376         -0.033292         0.030521          4.786585         -0.213415         0.396341
    0.00925         -0.012571         0.031058          6.615854         0.091463         -0.091463
    0.008768         -0.016112         0.020745          5.731708         0.152439         -0.182927
    0.007991         -0.015624         0.01601          5.731708         -0.060976         0.121951
    0.006978         -0.002733         0.0173          6.79878         -0.396341         0.213415
    0.004802         0.000938         0.012277          6.036585         -1.097561         0.518293
    -0.002604         0.001337         0.012947          4.237805         -1.341463         0.396341
    0.00026         0.003218         0.012115          5.304878         -1.25         -0.152439
    -0.000573         0.002965         0.015747          8.018292         -1.036585         -0.243902
    0.000323         0.012333         0.028418          10.853659         -0.487805         -0.731707
    -0.003648         0.004007         0.023711          8.75         -0.518293         -0.762195
    0.000597         -0.003826         0.013891          5.762195         -0.762195         -0.792683
    -0.004014         0.000064         0.009745          4.054878         -1.128049         -0.396341
    -0.00204         0.005911         0.003109          2.195122         -0.97561         -0.27439
    -0.002413         0.006682         -0.002201          0.518293         -0.670732         -0.304878
    -0.003493         0.00515         -0.001956          -0.182927         -0.426829         -0.27439
    -0.001818         -0.001349         -0.002736          0.030488         -0.182927         -0.182927
    0.002257         -0.006743         0.001326          1.341463         0.243902         -0.182927
    0.006493         -0.001488         0.007897          1.95122         0.457317         0.152439
    0.005194         0.006231         0.003779          0.304878         0.853659         0.426829
    0.004351         0.002837         -0.007524          -1.402439         0.853659         0.457317
    0.000551         0.001293         -0.005433          -1.371951         0.518293         0.152439
    -0.002098         -0.005997         0.00288          -0.762195         0.396341         -0.213415
    -0.000702         -0.007923         -0.000235          -0.243902         0.396341         -0.396341
    -0.003882         0.000303         0.003132          -0.304878         0.548781         -0.182927
    -0.004473         -0.000539         0.005435          -1.158537         0.70122         -0.030488
    -0.002406         -0.005314         -0.004441          -0.884146         0.396341         -0.27439
    -0.002316         -0.003861         -0.001404          -0.243902         -0.091463         0.030488
    0.001272         0.002185         -0.0021          -0.121951         -0.030488         0.335366
    0.001018         0.009756         -0.006367          -0.030488         0.335366         0.579268
    -0.004654         0.00507         -0.013492          0.304878         0.762195         0.304878
    -0.003528         -0.004342         -0.014114          1.067073         0.945122         0.457317
    0.000888         -0.011677         -0.013049          2.469512         1.067073         0
    0.004422         -0.016178         -0.011807          6.79878         0.823171         -0.579268
    0.004319         -0.007473         -0.004953          12.896341         0.091463         -0.335366
