      acc_x            acc_y            acc_z               ang_x             ang_y            ang_z



    -0.002148         -0.615234         0.498633          null         null         null
    0.001797         -0.49043         0.397148          null         null         null
    0.004562         -0.391953         0.323383          null         null         null
    -0.001233         -0.31493         0.257925          null         null         null
    -0.006455         -0.250381         0.210832          1.707317         -0.670732         1.25
    -0.010047         -0.197375         0.168861          -0.884146         2.469512         0.731707
    -0.009991         -0.16376         0.129815          -1.280488         2.560976         -0.060976
    -0.009555         -0.130812         0.10854          -0.213415         2.073171         -0.518293
    -0.012527         -0.111486         0.084488          0.213415         1.890244         -0.548781
    -0.010803         -0.093095         0.068177          1.036585         1.646342         -0.97561
    -0.005127         -0.067445         0.062549          2.164634         1.219512         -1.189024
    -0.002734         -0.052979         0.050625          2.560976         0.792683         -1.554878
    -0.001797         -0.038086         0.041867          3.109756         0.152439         -1.067073
    -0.003195         -0.024414         0.034861          3.262195         -0.487805         -0.457317
    -0.003923         -0.013867         0.029256          2.987805         -0.945122         -0.640244
    -0.001771         -0.011485         0.027116          1.707317         -1.067073         -1.189024
    -0.002394         -0.015047         0.014075          0.243902         -1.463415         -1.25
    -0.000157         -0.01985         0.002276          0.792683         -1.615854         -1.219512
    -0.000321         -0.00963         0.004946          3.628049         -1.067073         0.335366
    0.003259         -0.004774         0.008253          4.969512         -0.792683         0.243902
    0.002607         -0.01046         0.002501          5.457317         -0.579268         0.060976
    0.010289         -0.008759         0.006298          6.859756         -0.609756         0.70122
    0.00784         -0.006812         0.001718          7.530488         -0.548781         1.006098
    0.009202         0.003144         0.005671          8.018292         -0.335366         0.579268
    0.006385         0.004078         0.008248          8.140244         -0.152439         0.457317
    0.001983         0.002481         0.004645          8.384147         -0.030488         0.182927
    -0.000171         -0.003289         0.007232          9.329268         -0.121951         0.304878
    -0.004434         0.000885         0.006371          11.676829         -0.213415         0.121951
    -0.002766         0.002661         0.0133          13.871951         -0.579268         0.091463
    -0.001432         0.010137         0.020601          14.939025         -1.006098         0.457317
    -0.005247         0.01475         0.026442          14.664635         -0.670732         0.121951
    -0.004588         0.008284         0.021153          13.871951         -0.121951         0.030488
    -0.005038         0.014049         0.028837          15         1.036585         0.731707
    0.001439         0.013779         0.023655          14.02439         1.890244         0.518293
    -0.000998         0.017663         0.006424          11.859756         2.652439         0.792683
    0.000764         0.017451         -0.008728          10.365854         3.04878         0.579268
    -0.002513         0.011812         -0.011084          10.731708         2.987805         0.182927
    0.002677         0.005348         0.003438          12.073171         2.743902         0.091463
    0.00468         -0.011542         0.012711          11.158537         2.347561         0.884146
    -0.006217         -0.018413         0.015442          12.286586         3.292683         0.914634
    0.001081         0.021207         0.049659          13.658537         3.810976         0.396341
    0.008092         0.029661         0.040117          8.628049         5.304878         -1.006098
    0.014481         0.02119         0.022133          4.146341         6.310976         -1.097561
    0.019397         -0.000822         -0.013739          2.103659         6.646342         -1.006098
    0.024112         -0.023509         -0.046929          4.115854         6.371952         -1.189024
    0.02886         -0.028573         -0.054145          10.884147         6.036585         -1.280488
    0.039885         -0.032233         -0.036675          18.323172         4.054878         0.335366
    0.035423         -0.014068         0.00484          23.170732         3.262195         1.52439
